scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	om_100_bef	om_200_bef	om_300_bef	om_400_bef	om_500_bef	om_600_bef	om_700_bef	om_800_bef	om_startup	om_100_aft	om_200_aft	om_300_aft	om_400_aft	om_500_aft	om_600_aft	om_700_aft	om_800_aft	pft_bef	ppt_bef	tmp_bef	pft_new	ppt_new	tmp_new	beg_date	end_date	tic_tac_status	create_by	create_time	change_by	change_time	location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1112 IntAptCons	1113 AHFC Bonds	1139 AHFC Div	1153 State Land	1169 PCE Endow	1197 AK Cap Inc	1200 VehRntlTax	1214 WhitTunnel	1268 MH Tr Res	Non Funded Appropriations
4557	FY2022 Governor Amend	2022	63240	90	Department of Health	1	6	AP*	Pioneer Homes Facility Improvements		N	N	4	Health/Human Services	4	Deferred Maintenance	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.49	SRWILLHOITE	2/16/2021 17:16:23.49	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	This request includes two of the top Pioneer Homes facility improvement and deferred maintenance projects that are needed.	The associated individual allocation requests are first-year, one-time requests; however, the facilities' overall needs for deferred maintenance are ongoing.		X			137700																					
4557	FY2022 Governor Amend	2022	63205	90	Department of Health	2	6	AL	Ketchikan Pioneer Home HVAC Intake Damper Assembly		N	N	4	Health/Human Services	16	Energy	O	NA	N	63240		NA  	Various	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:24.993	SRWILLHOITE	2/16/2021 17:16:24.993	Ketchikan Gateway Borough	36	Ketchikan/Wrangell/Metlakatla/Hydaburg (HD 36)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	The Ketchikan Pioneer Home is a 35,000+ square foot three story building that houses 45 vulnerable adults with 60+ staff members. Airflow is inadequate due to rusted louvers and control rods which have rusted off, which affects the ability to maintain heating and cooling of the building. Inadequate airflow has the potential to negatively impact the residents' comfort and adversely affect the health of elders. The heating, ventilation and air conditioning (HVAC) system is important to continue to meet the air filtration guidelines for infection control purposes and COVID-19.	This is the first and only year of the project.		X			76500																					
4557	FY2022 Governor Amend	2022	63213	90	Department of Health	3	6	AL	Palmer Alaska Veterans and Pioneer Home Safety Fencing		N	N	4	Health/Human Services	6	Construction	O	NA	N	63240		NA  	Various	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:25.09	SRWILLHOITE	2/16/2021 17:16:25.09	Palmer (Greater Palmer)	70	Matsu Areawide (HD 7-12)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	The project will consist of constructing approximately 1,000 feet of chain-link fencing to enclose the back grounds, as well as 500 feet of split rail type fencing along the Colony Way side of the Palmer Alaska Veterans and Pioneer Home property.	This is the first and only year of the project.		X			61200																					
4557	FY2022 Governor Amend	2022	63218	90	Department of Health	4	6	AP	Health Information Exchange		N	N	4	Health/Human Services	36	Information Technology / Systems / Communication	O	NA	N	0		NA  	Various	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.53	SRWILLHOITE	2/16/2021 17:16:22.53	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	The department requests federal authorization and state match in order to make use of the final year of federal Health Information Technology for Economic and Clinical Health Act (HITECH) funding. Without this funding, the State's Health Information Exchange (HIE) cannot successfully transition to the operations phase (at a 75%/25% federal to state match), the underlying infrastructure will not be supported, and many of the projects underway to closeout will not be completed.	This request is associated with several prior requests relating to the State's Health Information Exchange (HIE) and Health Information Infrastructure.		X	3600801		480107																					
4557	FY2022 Governor Amend	2022	63203	90	Department of Health	5	6	AP	Juneau Pioneer Home ADA-Compliant Courtyard		N	N	4	Health/Human Services	6	Construction	O	NA	N	0		NA  	Various	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.653	SRWILLHOITE	2/16/2021 17:16:22.653	Juneau Areawide	80	Juneau Areawide (HD 33-34)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	The Juneau Pioneer Home’s paved courtyard is 32 years old with broken walkways that lead to dead ends. The walkways and side rails do not meet Americans with Disabilities Act (ADA) standards. These issues were raised by ADA inspectors more than eight years ago and need to be addressed. 	This is the first and only year of the project.		X			424000																					
4557	FY2022 Governor Amend	2022	42837	90	Department of Health	6	6	AP	Emergency Medical Services Match for Code Blue Project 		N	N	4	Health/Human Services	9	Equipment	G	NA	N	0	H453	STAT	Various	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:21.78	SRWILLHOITE	2/16/2021 17:16:21.78	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	This project will continue supporting communities' purchase of essential emergency medical response equipment. The Code Blue Steering Committee was formed to identify and purchase critical Emergency Medical Services (EMS) equipment and ambulances for agencies around the state, particularly in rural locations. This year $500,000 is required to match federal, local and private funds to be allocated to all seven regional offices for needs such as: ambulances, heart monitors, training equipment, and communications equipment. One dollar of state general funds leverages greater than four dollars in other fund sources.			X		500000																						
4557	FY2022 Governor Amend	2022	54250	90	Department of Health	7	6	AP	MH: Assistive Technology		N	N	4	Health/Human Services	34	Life / Health / Safety	G	NA	Y	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.03	SRWILLHOITE	2/16/2021 17:16:23.03	Statewide	99	Statewide (HD 1-40)	CAP 			Amy Burke	9074651624	0	This capital program will provide funding for high-technology and low-technology assistive devices for Alaskans experiencing disabilities.			X																							500000	
4557	FY2022 Governor Amend	2022	33671	90	Department of Health	8	6	AP	MH: Home Modification and Upgrades to Retain Housing		N	N	4	Health/Human Services	5	Renovation and Remodeling	G	NA	Y	0		STAT	Various	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.153	SRWILLHOITE	2/16/2021 17:16:23.153	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	This is a competitive capital grant program that provides housing modifications for persons with special needs. People are able to remain in their homes, thus reducing costs of providing supported housing or moving to institutional housing.			X												250000											900000	
4557	FY2022 Governor Amend	2022	33670	90	Department of Health	9	6	AP	MH: Deferred Maintenance and Accessibility Improvements		N	N	4	Health/Human Services	4	Deferred Maintenance	G	NA	Y	0		STAT	Various	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.107	SRWILLHOITE	2/16/2021 17:16:23.107	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	"Capital grant funds offered to providers serving Alaska Mental Health Trust beneficiaries will be awarded statewide to agencies on a competitive basis for deferred maintenance, including facility renovation and repair, energy efficiency upgrades, and accessibility improvements. This project contributes to the department’s mission “To promote and protect the health and well-being of Alaskans.” The funds are needed to keep program facilities operational and accessible.
"			X												250000											250000	
4557	FY2022 Governor Amend	2022	63337	95	Department of Family and Community Services	0	26	AP	Reappropriate Capital Projects from Health and Social Services to Department of Family and Community Services		Y	N	10	General Government	4	Deferred Maintenance	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2025	NA	SRWILLHOITE	2/16/2021 17:16:23.66	SRWILLHOITE	2/16/2021 17:16:23.66	Statewide	99	Statewide (HD 1-40)	CAP 			Sylvan Robb	9074651630	0	The available balances, including encumbered amounts, of the following appropriations are reappropriated from the Department of Health and Social Services to the Department of Family & Community Services in FY2022.			X																								0
4557	FY2022 Governor Amend	2022	61869	120	Department of Military and Veterans Affairs	0	9	AP	State Homeland Security Grant Programs		N	N	7	Public Protection	34	Life / Health / Safety	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.913	SRWILLHOITE	2/16/2021 17:16:23.913	Statewide	99	Statewide (HD 1-40)	CAP 			Craig Christenson	9074286003	0	Federal receipt authority for the State Homeland Security Program (SHSP), Pre-Disaster Mitigation (PDM) Grants from the U.S. Department of Homeland Security (DHS), and Emergency Management Performance Grant (EMPG).			X	7500000																							
4557	FY2022 Governor Amend	2022	62827	120	Department of Military and Veterans Affairs	0	9	AP	Mass Notification System - Joint Base Elmendorf Richardson (JBER)		N	N	7	Public Protection	34	Life / Health / Safety	O	NA	N	0		NA  		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.903	SRWILLHOITE	2/16/2021 17:16:22.903	Joint Base Elmendorf - Richardson	15	Elmendorf (HD 15)	CAP 			Craig Christenson	9074286003	0	A continuation of the FY21 Mass Notification Project. The Project will enable the continued  implementation a Mass Notification System in facilities occupied by State of Alaska employees, United States Coast Guard and Alaska Army National Guard personnel in accordance with Department of Defense (DoD) Unified Facilities Criteria (UFC) 4-021-01 DESIGN AND O&M: MASS NOTIFICATION SYSTEMS (2010) improving safety and security by providing alerts and real-time instruction during a crisis.			X	2500000	2500000																						
4557	FY2022 Governor Amend	2022	63235	120	Department of Military and Veterans Affairs	0	9	AP	Joint Base Elmendorf Richardson (JBER) Digital Control, Generator, and Preventative Maintenance		N	N	7	Public Protection	4	Deferred Maintenance	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.623	SRWILLHOITE	2/16/2021 17:16:22.623	Joint Base Elmendorf - Richardson	15	Elmendorf (HD 15)	CAP 			Craig Christenson	9074286003	0	Preventative maintenance is several years behind and primarily only break fix visits have been made. Projects would include design and upgrades to the digital control system and generator projects. 			X	4037500		3812500																					
4557	FY2022 Governor Amend	2022	63236	120	Department of Military and Veterans Affairs	0	9	AP	Kotzebue Tarmac Repair and Maintenance 		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.7	SRWILLHOITE	2/16/2021 17:16:22.7	Kotzebue	40	Arctic (HD 40)	CAP 			Craig Christenson	9074286003	0	Remove and replace the failing asphalt on the aircraft ramp and replace the movable apron/hanger transition which allows for varied movement between the aircraft tarmac and the hanger. Preventative maintenance is also several years behind and primarily only break fix visits have been made.			X	387500		4812500																					
4557	FY2022 Governor Amend	2022	63137	130	Department of Natural Resources	0	10	AP	EVOS Eagle Rock (Bookey Parcel) Improvements		N	N	5	Natural Resources	31	Economic Assistance	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:21.983	SRWILLHOITE	2/16/2021 17:16:21.983	Eagle River (Chugach State Park)	14	Eagle River/Chugach State Park (HD 14)	CAP 	Ricky Gease		Cheri Lowenstein	9074652422	0	This funding request is independent of previous EVOS-funded projects in FY2018 and FY2020. Parking at the existing Eagle Rock facility is very limited compared to the demand and overflows into a ditch line at the other side of the Kenai Spur Highway causing boaters to run across the busy highway. This project will remedy those two major issues by (1) constructing a 60-stall parking facility at the Bookey Parcel, suitable for truck with trailer design vehicle, and (2) constructing an access road directly off of Kenai Spur Highway, through the Bookey Parcel, and into Eagle Rock, completely bypassing the residential neighborhood. 			X					6419010																			
4557	FY2022 Governor Amend	2022	63141	130	Department of Natural Resources	0	10	AP	Agriculture Specialty Crop Block Grant		N	N	5	Natural Resources	34	Life / Health / Safety	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:14.877	SRWILLHOITE	2/16/2021 17:16:14.877	Statewide	99	Statewide (HD 1-40)	CAP 	David Schade	9077613867	Cheri Lowenstein	9074652422	0	The Department of Natural Resources, Division of Agriculture, requests federal grant receipt authority for the Specialty Crop Block Grant, Technical Specialty Crop Block Program, Food Security Micro-Grant, and other federal programs awarded to and managed by the division.			X	4500000																							
4557	FY2022 Governor Amend	2022	63328	130	Department of Natural Resources	0	10	AP	Critical Information Database and Dashboard		N	N	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:21.467	SRWILLHOITE	2/16/2021 17:16:21.467	Statewide	99	Statewide (HD 1-40)	CAP 	Steve Masterman	9074515007	Cheri Lowenstein	9074652422	0	This project will create a Critical Information Database and Dashboard (CIDD) so that the State of Alaska is better prepared to respond to crisis situations and can make data-driven decisions. This will provide a database that can be used across government entities to ensure use of authoritative data and best available data to make decisions during a crisis.			X	600000		200000																					
4557	FY2022 Governor Amend	2022	62895	130	Department of Natural Resources	2	10	AP	EVOS Kenai River Bookey Parcel Purchase		N	N	8	Development	39	Parks / Recreation	O	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2020	6/30/2025	NA	SRWILLHOITE	2/16/2021 17:16:22.093	SRWILLHOITE	2/16/2021 17:16:22.093	Kenai Peninsula Borough	90	Kenai Areawide (HD 29-31)	CAP 	Sylvia Kreel	9074653177	Cheri Lowenstein	9074652422	0	This project encompasses the acquisition of a 34.76 acre parcel immediately adjacent to the Alaska State Parks Eagle Rock Boat Launch on the Kenai River. The parcel is located at river mile 11.5 on the lower Kenai River within the zone of the Kenai River Special Management Area. The uplands on the Bookey parcel will be utilized to provide increased recreational opportunities on the Kenai River and expanded opportunities for public access through new road access, floating docks and additional parking adjacent to the Eagle Rock Boat Launch. Wetlands near the river bank will be conserved for their natural habitat values.			X					2300000																			
4557	FY2022 Governor Amend	2022	61849	130	Department of Natural Resources	4	10	AP	Critical Minerals Mapping - Earth MRI (3DEEP)		N	N	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:21.513	SRWILLHOITE	2/16/2021 17:16:21.513	Statewide	99	Statewide (HD 1-40)	CAP 	Steve Masterman	9074515007	Cheri Lowenstein	9074652422	33	From 1993-2015, the State’s AGGMI program annually produced geophysical surveys, geologic maps, and datasets to attract industry exploration investment and facilitate resource development. This program will produce geological and geophysical maps of high-potential mineral areas in Alaska, focused on critical minerals. The published new data and digitally upgraded historical data will spur private sector investment in Alaska, generate jobs, and help the nation’s critical mineral supply.			X	1500000	500000												200000										
4557	FY2022 Governor Amend	2022	6855	130	Department of Natural Resources	6	10	AP	Abandoned Mine Lands Reclamation Federal Program		N	N	5	Natural Resources	34	Life / Health / Safety	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:14.823	SRWILLHOITE	2/16/2021 17:16:14.823	Statewide	99	Statewide (HD 1-40)	CAP 	Marty Parsons	9072698525	Cheri Lowenstein	9074652422	0	The Legislature enacted the Alaska Surface Mining Control and Reclamation Act (SMCRA) in 1983 (AS.27.21). The act's primary purpose is to promote the reclamation of areas mined before the enactment of the federal Surface Mining Control and Reclamation Act of 1977. Conditions on some of these mined areas could endanger public health and safety, have environmental implications, and prevent the beneficial use of or damage land and water resources. This federal grant program funds the inventory and remediation of abandoned coal mining sites and facilities under SMCRA guidelines.			X	3200000																							
4557	FY2022 Governor Amend	2022	60937	130	Department of Natural Resources	7	10	AP	Geological Mapping for Energy Development (USGS STATEMAP)		N	N	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.5	SRWILLHOITE	2/16/2021 17:16:22.5	Statewide	99	Statewide (HD 1-40)	CAP 	Steve Masterman	9074515007	Cheri Lowenstein	9074652422	100	This project will leverage federal funds from a USGS STATEMAP grant to produce a 1:63,360-scale bedrock geological map of the Rooftop Ridge area, in the southern foothills, that will cover economically important formations including the Nanushuk, Seabee, and Tuluvak, and Schrader Bluff Formations. The formations are known to host billions of barrels of oil in the subsurface.	Prior to FY2016 (SLA2015) STATEMAP grant funds were included in the operating budget.		X	600000	300000																						
4557	FY2022 Governor Amend	2022	37762	130	Department of Natural Resources	8	10	AP	Cooperative Water Resource Program Pass-through to USGS for Stream Gaging Projects		N	N	5	Natural Resources	38	Water / Sewer / Solid Waste	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:20.55	SRWILLHOITE	2/16/2021 17:16:20.55	Statewide	99	Statewide (HD 1-40)	CAP 	Marty Parsons	9072698625	Cheri Lowenstein	9074652422		This project allows the Department of Natural Resources (DNR) to accept funds from the private sector and local governments and to pass funds through to US Geological Survey (USGS) and US Natural Resource Conservation Service (NRCS) as part of funding agreements for cooperative water resource programs. Industry and local government often request and pay for USGS and NRC5 to install equipment to obtain hydrologic data. These data are needed for resource development and permitting projects such as mining, hydroelectric, or public water supply. If gaging funding is passed through a state agency, funds can be matched up to 100% by the federal government.			X														300000										
4557	FY2022 Governor Amend	2022	37769	130	Department of Natural Resources	9	10	AP	Federal and Local Government Funded Forest Resource and Fire Program		N	N	5	Natural Resources	34	Life / Health / Safety	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.187	SRWILLHOITE	2/16/2021 17:16:22.187	Statewide	99	Statewide (HD 1-40)	CAP 	Chris Maisch	9074512660	Cheri Lowenstein	9074652422	0	This project provides receipt authority for federal and local government funded projects including competitive grant awards for hazardous fuels reduction, wildfire and prevention education, special forest disease surveys, forest restoration projects, biomass inventories, towns and cities targeted for community forestry projects, and tree plantings and forest stewardship plans. Other program areas complete work as part of the forest inventory and analysis (FIA) program, Good Neighbor Authority (GNA) projects with the USFS on federal lands in the Tongass and Chugach National Forests, Challenge Cost Share projects with the Tongass National Forest and agreements for one-time local government funded field projects.			X	7000000																							
4557	FY2022 Governor Amend	2022	54913	130	Department of Natural Resources	9	10	AP	Dam Safety Industry Projects Application Review		N	N	5	Natural Resources	6	Construction	O	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026		SRWILLHOITE	2/16/2021 17:16:21.607	SRWILLHOITE	2/16/2021 17:16:21.607	Statewide	99	Statewide (HD 1-40)	CAP 	Marty Parsons	9072698636	Cheri Lowenstein	9074652422		This project funds the work necessary to issue Certificates of Approval for construction related to dams. Certain dams for mines, hydroelectric generators, water supply, and other purposes are subject to review and approval under AS 46.17 and in accordance with the mission of Department of Natural Resources to protect life and property. Application fees are used to fund these technical reviews as necessary.			X														400000										
4557	FY2022 Governor Amend	2022	62874	130	Department of Natural Resources	10	10	AP	Land Sales - New Subdivision Development		N	N	8	Development	2	Renewal and Replacement	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.797	SRWILLHOITE	2/16/2021 17:16:22.797	Statewide	99	Statewide (HD 1-40)	CAP 	Marty Parsons	9072698525	Cheri Lowenstein	9074652422	40	This project fulfills the legislative mandate to provide land for Alaskans. This CIP would authorize DNR to propose, design, and develop new subdivisions under statutory requirements. New subdivisions require surveys, appraisals, wetlands delineations, topographical surveys, archaeological surveys, field inspections, access location, road conception, and rights-of-way brushing. If this CIP is fully funded, DNR intends to offer new parcels for sale in FY20, FY21, and FY22. The land sales program contributes to the development of state land, gives Alaskans throughout the State an opportunity to purchase land, puts money into the private sector through service contracts, and creates an income base for the State			X																		500000						
4557	FY2022 Governor Amend	2022	32552	130	Department of Natural Resources	12	10	AP	Land and Water Conservation Fund Federal Grant Program		N	N	5	Natural Resources	39	Parks / Recreation	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.75	SRWILLHOITE	2/16/2021 17:16:22.75	Statewide	99	Statewide (HD 1-40)	CAP 	Ricky Gease	9072698701	Cheri Lowenstein	9074652422		The Land and Water Conservation Fund (LWCF) is a federal 50-50 matching grant program for development or acquisition of public outdoor recreation areas and facilities. Each project provides short-term jobs in planning, construction and management during the development phase, and long-term positive economic impacts. The State of Alaska typically uses half of its annual federal appropriation for state park projects, while the other half is granted to competing local governments (cities, boroughs or tribes) for public outdoor recreation projects within their jurisdictions. Recently, the apportionment for LWCF and a related fund through the Gulf of Mexico Energy Security Act (GOMESA) have increased dramatically. 			X	3500000	2152655																						
4557	FY2022 Governor Amend	2022	6865	130	Department of Natural Resources	13	10	AP	National Historic Preservation Fund		N	N	5	Natural Resources	39	Parks / Recreation	G	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.2	SRWILLHOITE	2/16/2021 17:16:23.2	Statewide	99	Statewide (HD 1-40)	CAP 	Ricky Gease	9072698701	Cheri Lowenstein	9074652422	40	The National Historic Preservation Fund (NHPF) is a federal grant program to assist states with their historic preservation programs and projects executed through cooperative agreements or grants with federal and local agencies. This program contributes to the department’s mission through development, conservation, and use of Alaska’s heritage properties and is consistent with the public interest and the Alaska Historic Preservation Act. 			X	600000													200000										
4557	FY2022 Governor Amend	2022	6854	130	Department of Natural Resources	14	10	AP	National Recreational Trails Federal Grant Program		N	N	5	Natural Resources	39	Parks / Recreation	G	NA	N	0		NA  		14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.31	SRWILLHOITE	2/16/2021 17:16:23.31	Statewide	99	Statewide (HD 1-40)	CAP 	Ricky Gease	9072698701	Cheri Lowenstein	9074652422	0	The National Recreational Trails Federal Grant Program provides grants to government and community organizations for trail development and improvement projects statewide.			X	1500000			100000																				
4557	FY2022 Governor Amend	2022	61854	130	Department of Natural Resources	15	10	AP	State Park Electronic Fee Stations		N	N	5	Natural Resources	39	Parks / Recreation	O	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:23.99	SRWILLHOITE	2/16/2021 17:16:23.99	Statewide	99	Statewide (HD 1-40)	CAP 	Ricky Gease	9074658701	Cheri Lowenstein	9074652422	0	This project seeks to fund the purchase, engineering costs, and installation of twenty electronic fee stations in State Parks with the goal of increasing fee revenue, decreasing loss from vandalism, and increasing administrative efficiency.			X				220000																				
4557	FY2022 Governor Amend	2022	35825	140	Department of Public Safety	0	12	AP	Marine Fisheries Patrol Improvements		N	N	7	Public Protection	34	Life / Health / Safety	O	NA	N	0	PM03	NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.857	SRWILLHOITE	2/16/2021 17:16:22.857	Statewide	99	Statewide (HD 1-40)	CAP 	Douglas Massie	9072695955	Elizabeth Dunayski	9074655505	0	This annual project is part of a joint enforcement agreement (JEA) with the National Marine Fisheries Service. Federally regulated marine fisheries occur on a year-round basis in the coastal and offshore waters of Alaska. Both the federal and state governments share an interest in ensuring these fisheries are protected. This project will help the department achieve its mission to ensure public safety and enforce fish and wildlife laws and protection wildlife resources. The JEA federal funding has been included in the capital budget as it primarily funds equipment purchases.	"Continuing grant from the National Oceanic and Atmospheric Administration (NOAA) for specific activities related to marine fisheries enforcement.
"		X	1100000																							
4557	FY2022 Governor Amend	2022	63167	140	Department of Public Safety	0	12	AP	Fire & Life Safety Vehicles		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:22.42	SRWILLHOITE	2/16/2021 17:16:22.42	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074652169	0	Purchase 2 new vehicles to support new positions and allow for efficient Fire and Life Safety response. This request includes essential FLS enforcement equipment for vehicle upfits, such as radio, center console, inverter, red/blue lights, push bumper, locking gun box, and tool vault with slide out tray. 			X			150000																					
4557	FY2022 Governor Amend	2022	63168	140	Department of Public Safety	0	12	AP	Crime Laboratory Equipment Replacement		N	N	7	Public Protection	34	Life / Health / Safety	N	NA	N	0		NA  		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7/1/2021	6/30/2026	NA	SRWILLHOITE	2/16/2021 17:16:21.39	SRWILLHOITE	2/16/2021 17:16:21.39	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074652169	0	Replace aging gas chromatograph/mass spectrometer and purchase a vacuum metal deposition mid-level chamber.			X			300000																					
