REPORT_SORT, DEPT_NUM, DEPT_SORT, DEPT_NAME, RDU_NUM, RDU_SORT, RDU_NAME, COMP_NUM, COMP_SORT, COMP_NAME, REPORT_LINE, LINE_TYPE, FUND_CODE, FUND_GROUP, DUPLICATED_INDICATOR, SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1002 Fed Rcpts","AP",,,,"1000.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Develop Application to Meet EPA eReporting Rule",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1002 Fed Rcpts","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Drinking Water Capitalization Grant",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1002 Fed Rcpts","AP",,,,"5000.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1002 Fed Rcpts","AP*",,,,"52250.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1003 G/F Match","AP*",,,,"12080.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1004 Gen Fund","AP*",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1005 GF/Prgm","AP*",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1012 Rail Enrgy","AP*",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1018 EVOSS","AP*",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1024 Fish/Game","AP*",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1026 Hwy Capitl","AP*",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1027 Int Airprt","AP*",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"","1029 P/E Retire","AP*",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1002 Fed Rcpts","AL",,,,"20900.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1003 G/F Match","AL",,,,"4832.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1004 Gen Fund","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1005 GF/Prgm","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1012 Rail Enrgy","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1018 EVOSS","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1024 Fish/Game","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1026 Hwy Capitl","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1027 Int Airprt","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service","1029 P/E Retire","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1002 Fed Rcpts","AL",,,,"31350.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1003 G/F Match","AL",,,,"7248.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1004 Gen Fund","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1005 GF/Prgm","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1012 Rail Enrgy","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1018 EVOSS","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1024 Fish/Game","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1026 Hwy Capitl","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1027 Int Airprt","AL",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Village Safe Water and Wastewater Infrastructure Projects",,,"Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects","1029 P/E Retire","AL",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1002 Fed Rcpts","AP",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1024 Fish/Game","AP",,,,"140.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Transportation",,,"Copper River Boat Launch Facilities Improvements",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1002 Fed Rcpts","AP",,,,"3000.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1003 G/F Match","AP",,,,"250.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1004 Gen Fund","AP",,,,"750.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Endangered Species Act - Legal and Research Needs to Protect State Right to Manage",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1002 Fed Rcpts","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Facilities, Vessels and Aircraft Maintenance, Repair and Upgrades",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1002 Fed Rcpts","AP",,,,"4000.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Pacific Coastal Salmon Recovery Fund",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1002 Fed Rcpts","AP",,,,"2250.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1024 Fish/Game","AP",,,,"750.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Sport Fish Recreational Boating and Angler Access",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1002 Fed Rcpts","AP",,,,"11250.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1024 Fish/Game","AP",,,,"1250.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Natural Resources",,,"Wildlife Management, Research and Hunting Access",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1002 Fed Rcpts","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"General Government",,,"Statewide Deferred Maintenance, Renovation, and Repair",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1002 Fed Rcpts","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1003 G/F Match","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1004 Gen Fund","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1005 GF/Prgm","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1012 Rail Enrgy","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1018 EVOSS","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1024 Fish/Game","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1026 Hwy Capitl","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1027 Int Airprt","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1029 P/E Retire","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1002 Fed Rcpts","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1003 G/F Match","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1004 Gen Fund","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1005 GF/Prgm","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1012 Rail Enrgy","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1018 EVOSS","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1024 Fish/Game","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1026 Hwy Capitl","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1027 Int Airprt","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1029 P/E Retire","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1002 Fed Rcpts","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1003 G/F Match","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1004 Gen Fund","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1005 GF/Prgm","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1012 Rail Enrgy","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1018 EVOSS","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1024 Fish/Game","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1026 Hwy Capitl","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1027 Int Airprt","",,,,"0.0",,,,,,,,
,,,"",,,"proj_title",,,"","1029 P/E Retire","",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1002 Fed Rcpts","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Anchorage Pioneer Home Renovation",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1002 Fed Rcpts","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1003 G/F Match","AP",,,,"500.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"Emergency Medical Services Match for Code Blue Project",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1002 Fed Rcpts","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1024 Fish/Game","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1026 Hwy Capitl","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1027 Int Airprt","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Assistive Technology",,,"","1029 P/E Retire","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Deferred Maintenance and Accessibility Improvements",,,"","1002 Fed Rcpts","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Deferred Maintenance and Accessibility Improvements",,,"","1003 G/F Match","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Deferred Maintenance and Accessibility Improvements",,,"","1004 Gen Fund","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Deferred Maintenance and Accessibility Improvements",,,"","1005 GF/Prgm","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Deferred Maintenance and Accessibility Improvements",,,"","1012 Rail Enrgy","AP",,,,"0.0",,,,,,,,
,,,"Health/Human Services",,,"MH Deferred Maintenance and Accessibility Improvements",,,"","1018 EVOSS","AP",,,,"0.0",,,,,,,,
