scenario_id	scen_name	fiscal_year	refnum	dept_sort	dept_name	web_folder	proj_order	dept_num	apal	proj_title	trans_type	front_sect	amend	category_num	category_name	proj_type_num	proj_type_name	proj_class	bill_group	mental_health	ap_refnum	iris_ar_type	grant_type	recipient	agency_priority	beg_date	end_date	create_by	create_time	change_by	change_time	loc_location	hd	hd_name	budget	manager	manager_phone	contact	contact_phone	fed_percent	summary	comments	intent	fed_match	1002 Fed Rcpts	1003 G/F Match	1004 Gen Fund	1005 GF/Prgm	1018 EVOSS	1024 Fish/Game	1026 Hwy Capitl	1027 Int Airprt	1037 GF/MH	1063 NPR Fund	1075 Clean Wtr	1076 Marine Hwy	1092 MHTAAR	1100 ADWF	1108 Stat Desig	1139 AHFC Div	1153 State Land	1169 PCE Endow	1197 AK Cap Inc	1210 Renew Ener	1265 COVID Fed	1269 CSLFRF	Non Funded Appropriations
4701	FY2023 Governor	2023	48948	7	Department of Fish and Game		7	11	AP	Pacific Salmon Treaty Chinook Fishery Mitigation		N	N	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0		NA  		2	7/1/2022	6/30/2027	LASHOOP	11/22/2021 15:51:59.47	PLHARBOUR	12/14/2021 16:52:11.423	Statewide	99	Statewide (HD 1-40)	CAP 			Sam Rabung	9074654210	0	The Southeast Alaska Chinook Salmon Fishery Mitigation Program was established in 2009 as part of the Pacific Salmon Treaty (Treaty) negotiations and was designed to alleviate economic impacts resulting from the 15 percent reduction in Chinook salmon harvest levels under the 2009 revision of the Treaty. This program continues to be necessary due to an additional 7.5 percent reduction in Chinook harvest levels under the 2019 revision. Alaska’s willingness to accept another loss to Chinook fisheries was predicated, in part, on a mitigation package designed to offset economic consequences. 	This project is expected roughly every 10 years.		X	6400000																						
4701	FY2023 Governor	2023	49395	15	Department of Revenue		9	4	AP	AHFC Teacher, Health, and Public Safety Professionals Housing		N	N	8	Development	31	Economic Assistance	G	AHFC	N	0		NA  		2	7/1/2022	6/30/2027	LASHOOP	11/24/2021 18:27:22.71	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	This program helps recruit and retain essential professionals in Alaska’s small communities by providing gap funding to increase rental units.			X															500000	1750000							
4701	FY2023 Governor	2023	49697	5	Department of Environmental Conservation		2	18	AP	Drinking Water Capitalization Grant Subsidy		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0	VD84	NA  		5	7/1/2022	6/30/2027	LASHOOP	11/24/2021 13:23:06.41	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		The Department of Environmental Conservation is required to issue subsidies as a condition of the Drinking Water Loan Fund Capitalization Grant.			X														2900000									
4701	FY2023 Governor	2023	49698	5	Department of Environmental Conservation		1	18	AP	Clean Water Capitalization Grant Subsidy		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	0	VD55	NA  		4	7/1/2022	6/30/2027	JRSTERN1	11/19/2021 14:54:02.587	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		The Department of Environmental Conservation is required to issue subsidies as a condition of the Clean Water Loan Fund Capitalization Grant.			X											1000000												
4701	FY2023 Governor	2023	49734	2	Department of Commerce, Community, and Economic Development		4	8	AP	Alaska Energy Authority - Bulk Fuel Upgrades		N	N	8	Development	16	Energy	G	NA	N	0		NA  		9	7/1/2022	6/30/2027	LASHOOP	12/6/2021 11:19:47.537	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 	Tim Sandstrom	9077713000	Curtis W. Thayer	9077713000		The Bulk Fuel Upgrades (BFU) program will invest $13 million in rural Alaska in FY2023. The BFU program upgrades non-compliant bulk fuel tank farms in rural communities. This project reduces the cost of energy by reducing or eliminating fuel loss from leaks, spills, or catastrophic failure. By providing enough capacity for current & planned needs, communities may purchase fuel in larger quantities at a lower cost per gallon. Meets code compliance standards improving life, health, & safety of the community. This project includes more than the replacement of entire facilities. As funding availability diminishes, emphasis on mx & improvement projects & training for ops & planned mx have become critical.	Declining funds available for bulk fuel upgrades in rural Alaska means that bulk fuel tanks are not upgraded timely. As a result, communities are left with aging fuel tanks that may not meet the capacity needs of the community or are at risk of leaks, contamination, and/or failure. Recent emphasis has also been put on barge header projects to protect river and ocean side fuel systems.  		X	7500000	5500000																					
4701	FY2023 Governor	2023	49748	5	Department of Environmental Conservation		7	18	AL	Village Safe Water and Wastewater Infrastructure Projects:  First Time Service Projects		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	41376		NA  	Various	2	7/1/2022	6/30/2027	LASHOOP	11/24/2021 12:36:02.28	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307		Provides grant funding for first time service to communities to plan, design, and construct drinking water and sanitation facilities.			X	31350000	11700000													300000								
4701	FY2023 Governor	2023	49749	5	Department of Environmental Conservation		6	18	AL	Village Safe Water and Wastewater Infrastructure Projects:  Expansion, Upgrade, and Replacement of Existing Service		N	N	4	Health/Human Services	38	Water / Sewer / Solid Waste	G	NA	N	41376		NA  	Various	3	7/1/2022	6/30/2027	LASHOOP	11/24/2021 12:36:00.427	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 	Carrie Bohan	9074655143	Randy Bates	9074655307	25	Provides grant funding for expansion, upgrade, and replacement of existing service to communities to plan, design, and construct drinking water and sanitation facilities.  			X	20900000	7800000													200000								
4701	FY2023 Governor	2023	50683	15	Department of Revenue		3	4	AP	AHFC Energy Programs Weatherization		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	N	0		NA  		10	7/1/2022	6/30/2027	LASHOOP	11/24/2021 18:27:23.277	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	Federal U. S. Department of Energy (DOE) assists low and moderate income families in attaining decent, safe, and affordable housing through cost effective weatherization and rehabilitation of existing homes. Weatherization provides energy efficiency upgrades to homes using the latest building science tools to target heat loss areas and correct them. Installed measures must be cost effective. The program addresses health and safety through tune-ups for heating systems, electrical and chimney repairs, and woodstove improvements.			X	3000000															1800000							
4701	FY2023 Governor	2023	52498	2	Department of Commerce, Community, and Economic Development		3	8	AP	Alaska Energy Authority - Rural Power Systems Upgrades		N	N	8	Development	16	Energy	G	NA	N	0		NA  		11	7/1/2022	6/30/2027	LASHOOP	12/6/2021 11:20:39.33	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 	Tim Sandstrom	9077713000	Curtis W. Thayer	9077713000	0	Electric utility systems are essential infrastructure in rural communities. New power systems are designed to meet accepted utility standards for safety, reliability, and environmental protections. Upgrading rural power generation and distribution systems includes more than the replacement of entire facilities. As funding availability diminishes emphasis on maintenance and improvement projects and training for operations and planned maintenance have become critical. Deferred maintenance for Rural Power System Upgrades (RPSU) is estimated at approximately $327,000,000. 	Per AS 42.45.085 (B) up to $25 million of Power Cost Equalization funds may be appropriated to the Renewable Energy Fund (REF), to the bulk fuel revolving loan fund, or for RPSU, or to a combination of the funds or purposes listed. This project includes federal receipts and state match for those funds, as well as $10,000,000 of excess earnings from the PCE Fund that will be directed towards deferred maintenance projects.		X	10000000																	10000000					
4701	FY2023 Governor	2023	54250	9	Department of Health		1	6	AP	MH: Assistive Technology		N	N	4	Health/Human Services	34	Life / Health / Safety	G	NA	Y	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	12/7/2021 11:51:59.05	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Sylvan Robb	9074651630	0	This capital program will provide funding for high-technology and low-technology assistive devices for Alaskans experiencing disabilities in order to ensure vulnerable Alaskans have a safe living environment.			X									500000														
4701	FY2023 Governor	2023	57255	2	Department of Commerce, Community, and Economic Development		2	8	AP	Alaska Energy Authority - Round XIV Renewable Energy Project Grants (AS 42.45.045)		N	N	8	Development	16	Energy	G	NA	N	0		NA  		10	7/1/2022	6/30/2027	LASHOOP	12/3/2021 11:18:54.107	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 		          	Curtis W. Thayer	9077713000	0	From 2008 to 2020 appropriations totaling $282.8 million were issued for Renewable Energy Fund (REF) projects. The State funding has been matched with hundreds of millions of dollars from local sources to develop projects designed to reduce and stabilize the cost of energy in Alaska. The REF will be capitalized using excess earnings from the PCE Endowment Fund per AS 42.45.	AS 42.45.085(d)(2)(b) use of the Power Cost Equalization Endowment Fund allows for up to $25,000,000, of PCE Endowment Fund earnings to be appropriated to the REF, to the bulk fuel revolving loan fund, for rural power system upgrades, or to a combination of the funds or purposes listed. The bulk fuel revolving loan fund does not require capitalization at this time. A capitalization request of $15 million to the Renewable Energy Fund is included in the operating budget.		X																				15000000			
4701	FY2023 Governor	2023	60772	16	Department of Transportation/Public Facilities		7	25	AP*	Federal Program Match		N	N	9	Transportation	6	Construction	G	NA	N	0		NA  		7	7/1/2022	6/30/2027	LASHOOP	11/30/2021 09:46:28.083	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	This appropriation provides State matching funds for federal programs.	See project allocations for detailed project descriptions. 		X		89100000																					
4701	FY2023 Governor	2023	60777	15	Department of Revenue		7	4	AP	AHFC Rental Assistance for Persons Displaced Due to Domestic Violence - Empowering Choice Housing Program (ECHP)		N	N	4	Health/Human Services	34	Life / Health / Safety	G	AHFC	N	0		NA  		1	7/1/2022	6/30/2027	LASHOOP	11/24/2021 18:27:23.01	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 	Laura Davis	9073308356	James Wiedle	9073308359	0	The Empowering Choice Housing Program (ECHP) is a referral-based transitional housing assistance program designed to serve the housing needs of victims of domestic violence, sexual assault, dating violence, and stalking.			X			1500000																				
4701	FY2023 Governor	2023	60937	13	Department of Natural Resources		8	10	AP	Geological Mapping for Energy Development (USGS STATEMAP)		N	N	5	Natural Resources	33	Research / Studies / Planning	G	NA	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	12/1/2021 08:36:57.713	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 	Steve Masterman	9074515007	Theresa Cross	9072696398	100	The Geological Mapping for Energy Development project will leverage federal funds from a U.S. Geological Survey (USGS) STATEMAP grant to produce a 1:63,360-scale bedrock geological map of the Rooftop Ridge area, in the southern foothills, that will cover economically important formations including the Nanushuk, Seabee, Tuluvak, and Schrader Bluff Formations. The formations are known to host billions of barrels of oil in the subsurface.	Prior to FY2016 (SLA2015) STATEMAP grant funds were included in the operating budget.		X	600000	600000																					
4701	FY2023 Governor	2023	61000	16	Department of Transportation/Public Facilities		5	25	AL	Alaska International Airport System		N	N	9	Transportation	6	Construction	G	NA	N	7470	TC49	NA  		2	7/1/2022	6/30/2027	LASHOOP	12/6/2021 12:27:19.24	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 			Dom Pannone	9074652956	0	This project is for airport improvements on the Alaska International Airport System (AIAS) – comprised of Ted Stevens Anchorage and Fairbanks International Airports, according to the capital spending plans approved by the Signatory Airlines as outlined in the current AIAS Operating Agreement.  			X	72139250							9561030															
4701	FY2023 Governor	2023	61033	16	Department of Transportation/Public Facilities		6	25	AL	Rural Airport Improvement Program		N	N	9	Transportation	6	Construction	G	NA	N	7470	TC4A	NA  		16	7/1/2022	6/30/2027	LASHOOP	12/6/2021 12:27:19.4	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 		          	Dom Pannone	9074652956	6	This project is for airport improvements at State-owned airports, which are eligible for federal funding as outlined in the Federal Aviation Administration (FAA) Airport Improvement Program (AIP). This program is currently authorized under the FAA Reauthorization Act of 2018 and federal appropriations acts. This project is for the Rural Airport System, which is comprised of 235 airports located throughout the State.			X	200000000																						
4701	FY2023 Governor	2023	61718	2	Department of Commerce, Community, and Economic Development		11	8	AP	Alaska Travel Industry Association		N	N	8	Development	33	Research / Studies / Planning	N	Named Recipient	N	0		RECI	Alaska Travel Industry Association	0	7/1/2022	6/30/2027	LASHOOP	12/9/2021 12:30:42.19	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Micaela Fowler	9074652506	0	"Prior to FY2017, tourism marketing activities were provided through an annual operating appropriation to the Department of Commerce, Community, and Economic Development. Tourism development and marketing services are now provided through capital grants to the Alaska Travel Industry Association (ATIA). 
"			X																						5000000	
4701	FY2023 Governor	2023	61721	5	Department of Environmental Conservation		4	18	AP	Fairbanks PM2.5 Nonattainment Area Voluntary Heating Device Change Out Program		N	N	4	Health/Human Services	34	Life / Health / Safety	G	NA	N	0	VE11	NA  		6	7/1/2022	6/30/2027	LASHOOP	11/24/2021 12:31:44.913	BATYLER1	12/14/2021 12:11:00.076	Fairbanks (Areawide)	60	Fairbanks Areawide (HD 1-5)	CAP 	Cindy Heil	9072697579	Alice Edwards	9074635105	0	Continue a voluntary heating device change-out program for residents in the Fairbanks North Star Borough’s fine particulate matter (PM2.5) serious nonattainment area. The program is aimed at minimizing particulate matter emissions and improving air quality in the borough. The borough has the highest recorded levels of PM2.5 in the nation. Federal grant funds have been applied for from Environmental Protection Agency (EPA) through the Targeted Airshed Program.			X	5684800																						
4701	FY2023 Governor	2023	61842	2	Department of Commerce, Community, and Economic Development		5	8	AP	Alaska Energy Authority - Volkswagen Settlement		Y	N	9	Transportation	34	Life / Health / Safety	O	NA	N	0		NA  		12	7/1/2022	6/30/2027	LASHOOP	12/6/2021 11:21:35.6	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Curtis W. Thayer	9077713000	0	The Alaska Energy Authority (AEA) is seeking statutory designated program receipt authority for the administration and disbursement of $400,000 in interest earnings from the Volkswagen (VW) Settlement environmental mitigation trust.	The amount of interest earned on funds from the 2016 Volkswagen Settlement environmental mitigation trust, estimated to be $400,000, is appropriated to the Department of Commerce, Community, and Economic Development, Alaska Energy Authority, for activities related to the Volkswagen Settlement.		X															400000								
4701	FY2023 Governor	2023	61854	13	Department of Natural Resources		14	10	AP	State Park Electronic Fee Stations		N	N	5	Natural Resources	39	Parks / Recreation	O	NA	N	0		NA  		11	7/1/2022	6/30/2027	LASHOOP	11/22/2021 16:28:21.36	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 	Ricky Gease	9074658701	Jashryn Mendoza	9074652495	0	This project seeks to fund the purchase, engineering costs, and installation of 20 electronic fee stations in State Parks with the goal of increasing fee revenue, decreasing loss from vandalism, and increasing administrative efficiency.			X			650000																				
4701	FY2023 Governor	2023	61869	12	Department of Military and Veterans' Affairs		8	9	AP	State Homeland Security Grant Programs		N	N	7	Public Protection	34	Life / Health / Safety	G	NA	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	11/24/2021 17:35:48.163	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Craig Christenson	9074286003	0	Federal receipt authority for the State Homeland Security Program (SHSP), Pre-Disaster Mitigation (PDM) Grants from the U.S. Department of Homeland Security (DHS), and Emergency Management Performance Grant (EMPG).			X	9000000																						
4701	FY2023 Governor	2023	62649	13	Department of Natural Resources		3	10	AP	Arctic Strategic Transportation and Resource Project		N	N	8	Development	33	Research / Studies / Planning	G	NA	N	0		NA  		6	7/1/2022	6/30/2027	LASHOOP	11/22/2021 16:24:22.993	LASHOOP	12/14/2021 11:38:04.92	Utqiagvik	40	Arctic (HD 40)	CAP 	Steve Masterman	9074515007	Jashryn Mendoza	9074652495		The Arctic Slope Transportation and Resources (ASTAR) project is a collaborative effort initiated by the Department of Natural Resources (DNR) to form a cooperative group of stakeholders in the region who will guide the development of future infrastructure projects. Its goal is to benefit the communities of the North Slope by identifying material sites and water sources critical to resource development, mitigating geologic hazards impacting critical facilities, attracting new petroleum investors, and providing access to areas that may require remediation from previous exploration activities. This request is for Phase 3 of 4 phases planned to develop resources that empower Alaska’s Arctic communities.			X			2500000																				
4701	FY2023 Governor	2023	62700	8	Office of the Governor		1	1	AP	Statewide Deferred Maintenance, Renovation, and Repair		N	N	10	General Government	4	Deferred Maintenance	G	NA	N	0		NA  		1	7/1/2022	6/30/2027	LASHOOP	11/24/2021 17:34:02.74	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			OMB - Neil Steininger	9074654660	0	Statewide critical deferred maintenance, renewal, replacement, repair, renovation, repurposing and other miscellaneous capital projects.	The Governor's Office will work with the Department of Transportation and Public Facilities, Division of Facilities Services, along with state agencies to identify statewide deferred maintenance needs and determine priority ranking to best use these funds.		X																			23880000				
4701	FY2023 Governor	2023	62874	13	Department of Natural Resources		9	10	AP	Land Sales - New Subdivision Development		N	N	8	Development	2	Renewal and Replacement	G	NA	N	0	NH70	NA  		8	7/1/2022	6/30/2027	LASHOOP	11/22/2021 16:25:28.62	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 	Marty Parsons	9072698525	Jashryn Mendoza	9074652495	40	This program authorizes DNR to propose, design and develop new subdivisions. New subdivisions require surveys, appraisals, wetlands delineations, topographical surveys, archaeological surveys, field inspections, access location, conceptual road design, and rights-of-way brushing. The land sales program contributes to the development of State land, gives Alaskans throughout the state an opportunity to purchase land, puts money into the private sector through service contracts, and creates an income base for the State. The Land Disposal Income Fund is funded through the land sales program.			X																	500000						
4701	FY2023 Governor	2023	63336	9	Department of Health		9	6	AP	Reappropriate Capital Projects from Department of Health and Social Services to Department of Health		Y	N	10	General Government	4	Deferred Maintenance	N	NA	N	0		NA  		0	7/1/2022	6/30/2027	JRSTERN1	12/3/2021 15:55:37.943	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Sylvan Robb	9074651630	0	The available balances, including encumbered amounts, of the following appropriations are reappropriated from the Department of Health and Social Services to the Department of Health in FY2023.			X																							0
4701	FY2023 Governor	2023	63337	6	Department of Family and Community Services		2	26	AP	Reappropriate Capital Projects from Department Health and Social Services to Department of Family and Community Services		Y	N	10	General Government	4	Deferred Maintenance	N	NA	N	0		NA  		0	7/1/2022	6/30/2027	JRSTERN1	12/3/2021 15:55:24.247	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Sylvan Robb	9074651630	0	The available balances, including encumbered amounts, of the following appropriations are reappropriated from the Department of Health and Social Services to the Department of Family and Community Services in FY2023.			X																							0
4701	FY2023 Governor	2023	63338	9	Department of Health		8	6	AP	Reappropriate Capital Projects from Office of the Governor to Department of Health		Y	N	10	General Government	4	Deferred Maintenance	N	NA	N	0		NA  		0	7/1/2022	6/30/2027	JRSTERN1	12/3/2021 15:55:45.423	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Sylvan Robb	9074651630	0	The available balances, including encumbered amounts, of the following appropriations are reappropriated from the Office of the Governor to the Department of Health in FY2023.			X																							0
4701	FY2023 Governor	2023	63437	13	Department of Natural Resources		1	10	AP	RS2477 Access Development - Advancing State's Rights in Navigability and Revised Statute 2477		N	N	8	Development	33	Research / Studies / Planning	G	NA	N	0		NA  		4	7/1/2022	6/30/2027	LASHOOP	11/22/2021 16:17:57.923	LASHOOP	12/14/2021 11:38:04.92	Utqiagvik	40	Arctic (HD 40)	CAP 	Faith Martineau	9072690949	Jashryn Mendoza	9074652422		The RS2477 Access Development capital project would allow the Department of Natural Resources to pursue additional research, in-depth field work, and, as necessary, litigation to secure upland access to natural resources and for the public. This effort critically assists in fulfilling the State constitutional mandate to make resources “available for maximum use consistent with the public interest.” RS 2477 investigation and confirmation is managed by the Public Access Assertion and Defense (PAAD) Unit within the DNR Division of Mining, Land and Water. RS 2477s are a distinct category of responsibility from the navigability work that the Unit pursues.	An operating amount of $695K UGF was also put forward in an April 1 amendment and is necessary for the daily/routine work that needs to take place for both Navigability and RS 2477s.		X			2500000																				
4701	FY2023 Governor	2023	63461	2	Department of Commerce, Community, and Economic Development		13	8	AP	Named Recipient Grant - Voice of the Arctic Inupiat		N	N	10	General Government	6	Construction	N	Named Recipient	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	11/24/2021 16:35:20.113	LASHOOP	12/14/2021 11:38:04.893	Northwest Arctic Borough	40	Arctic (HD 40)	CAP 			Micaela Fowler	9074652506	0	VOICE is a 501(c)(4) non-profit corporation whose twenty-four members include the representatives of federally-recognized tribes, municipal governments, Alaska Native corporations, the regional health-nonprofit, and the tribal college from the North Slope of Alaska. VOICE works on behalf of the Arctic region to promote and advocate issues for the benefit of regional communities.  			X			1000000																				
4701	FY2023 Governor	2023	63826	13	Department of Natural Resources		13	10	AP	Potter Marsh Watershed Conservation Project Phase I		N	N	5	Natural Resources	34	Life / Health / Safety	G	NA	N	0		NA  		19	7/1/2022	6/30/2027	LASHOOP	11/22/2021 17:30:38.93	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 	Sylvia Kreel	9074653177	Jashryn Mendoza	9074652495	0	"The Potter Marsh Watershed Conservation Project Phase I will acquire 62.2 acres of land for conservation purposes with federal funds from the U.S. Fish & Wildlife Service National Coastal Wetland Conservation Grant Program. The grant application was submitted in June 2021. Grant award decisions are anticipated in Spring 2022.
"			X	1000000																						
4701	FY2023 Governor	2023	63828	13	Department of Natural Resources		15	10	AP	Statewide Park Sanitation Deferred Maintenance and Facility Upgrades		N	N	5	Natural Resources	4	Deferred Maintenance	N	NA	N	0		NA  		21	7/1/2022	6/30/2027	LASHOOP	12/9/2021 12:30:42.55	LASHOOP	12/14/2021 11:38:04.92	Statewide	99	Statewide (HD 1-40)	CAP 			Jashryn Mendoza	9074652495	0	Funds will be used to address improvements and emergency repairs critical to the Division of Parks, Forestry, and Agriculture. It is essential to keep the parks open for business and be in a safe condition for the general public. Every season, major maintenance items occur without warning. Water systems leak, roads are damaged, upgrade/repairs are necessary to latrines, and other planned and unplanned events. Funding will allow each division to address outstanding items of concern and the flexibility to respond to an emergency repair.			X																						1418000	
4701	FY2023 Governor	2023	63869	14	Department of Public Safety		1	12	AP	Law Enforcement Off Highway Vehicle Replacement		N	N	7	Public Protection	35	Equipment / Commodities	O	NA	N	0		NA  		7	7/1/2022	6/30/2027	LASHOOP	11/24/2021 18:18:38.257	SRWILLHOITE	12/14/2021 19:48:56.722	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	In the Department of Public Safety, off highway vehicles are critical for search and rescue response, fish and game enforcement, and emergency response in Alaska’s off highway areas and remote areas. Off highway vehicles are critical in protecting life, health, and providing public safety in Alaska. They are also critical for enforcing Alaska’s game and fisheries resources in off highway areas. Replacement of mission critical law enforcement off highway vehicles such as small vessels, ATV’s, and snowmobiles is needed. These vehicles are used to respond to crimes in rural and remote areas, to conduct search and rescue operations, and to patrol and enforce wildlife laws.	A large percentage of the off-highway fleet is over 10 years old and needs incremental replacement.		X			750000																				
4701	FY2023 Governor	2023	63881	14	Department of Public Safety		2	12	AP	Marine Fisheries Patrol Improvements		N	N	7	Public Protection	33	Research / Studies / Planning	O	NA	N	0		NA  		9	7/1/2022	6/30/2027	LASHOOP	12/6/2021 11:59:25.547	SRWILLHOITE	12/14/2021 19:49:17.067	Statewide	99	Statewide (HD 1-40)	CAP 			Elizabeth Dunayski	9074655501	0	The National Oceanic and Atmospheric Administration (NOAA), Office of Law Enforcement (OLE), has entered into an agreement with the Department of Public Safety (DPS), Division of Alaska Wildlife Troopers (AWT), to enforce federal laws and regulations under the Magnuson-Stevens Fishery Conservation and Management Act; the Endangered Species Act of 1973; the Lacey Act Amendments of 1981; and the Northern Pacific Halibut Act of 1982. AWT has trained, professional staff stationed in many of the areas where these inspections need to be performed and is capable of providing this service. This cooperative project is consistent with long-term State enforcement.	For decades, the State of Alaska has been delegated federal enforcement authority in federal waters. These fisheries are of common concern to both State and Federal managers. This project demonstrates that the federal government is concerned about enforcement presence and has agreed to share in the high costs of marine offshore enforcement in support of the AWT expanded resource patrols. 		X	1200000																						
4701	FY2023 Governor	2023	63885	13	Department of Natural Resources		5	10	AP	Eagle River Fire Crew Facility - Coronavirus Capital Projects Fund		N	N	5	Natural Resources	6	Construction	N	NA	N	0		NA  		3	7/1/2022	6/30/2027	LASHOOP	12/10/2021 17:23:37.08	WCBELKNAP	12/14/2021 17:20:05.358	Eagle River (Eagle River)	14	Eagle River/Chugach State Park (HD 14)	CAP 	Helge Eng		Jashryn Mendoza	9074652495	0	The Eagle River Fire Crew Facility will provide adequate, safe, mission-specific facilities to support the Division’s crucial wildland firefighting responsibilities, including: office and storage space for the Division’s existing firefighting crews based in Mat-Su and safe warehouse storage space for valuable equipment.			X																					13856439		
4701	FY2023 Governor	2023	63912	9	Department of Health		4	6	AP	Division of Public Assistance E-forms and Online Noticing 		N	N	4	Health/Human Services	36	Information Technology / Systems / Communication	U	NA	N	0		NA  	Various	4	7/1/2022	6/30/2027	LASHOOP	12/9/2021 12:30:42.417	JRSTERN1	12/14/2021 19:54:08.382	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	Create online applications and the option to receive electronic notices instead of paper notices for public assistance applicants. There are over 60 forms the division will be working to develop into an online submissible form. Currently they are available online to print and a handful are also available in hard copy in offices.			X	4000000																					4000000	
4701	FY2023 Governor	2023	63915	9	Department of Health		5	6	AP	Division of Public Assistance Eligibility System Replacement 		N	N	4	Health/Human Services	36	Information Technology / Systems / Communication	U	NA	N	0		NA  	Various	3	7/1/2022	6/30/2027	LASHOOP	12/9/2021 12:30:42.323	BATYLER1	12/14/2021 16:24:42.78	Statewide	99	Statewide (HD 1-40)	CAP 	Amy Burke	9074651624	Amy Burke	9074651624	0	Additional funding is needed to continue working on an entire eligibility system replacement project that integrates components of the various programs into a single sign-on user experience. Currently the division uses five separate eligibility systems to determine eligibility and issue benefits for over 10 programs.   	The division has been using an existing capital project to complete and implement an electronic document management system integrated to eligibility systems and to begin work developing e-forms that will be integrated to the Enterprise Data Management (EDM) and eligibility system.   		X	18800000																					4700000	
4701	FY2023 Governor	2023	63928	12	Department of Military and Veterans' Affairs		5	9	AP	DMVA Deferred Maintenance, Replacement, and Renewal 		N	N	7	Public Protection	6	Construction	N	NA	N	0		NA  		0	7/1/2022	6/30/2027	LASHOOP	11/24/2021 17:35:48.077	LASHOOP	12/14/2021 11:38:04.893	Statewide	99	Statewide (HD 1-40)	CAP 			Craig Christenson 	9074286003	0	The Department of Military and Veterans Affairs (DMVA) has deferred maintenance, renewal, and repair needs statewide. Projects focus on structure and system repair and renovation with an emphasis on fire, safety, and protection of assets.			X	12000000																						
