REPORT_SORT,DEPT_NUM,DEPT_SORT,DEPT_NAME,RDU_NUM,RDU_SORT,RDU_NAME,COMP_NUM,COMP_SORT,COMP_NAME,REPORT_LINE
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1777.9,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5.3,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,232.1,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,6.6,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,3,10,Law,35,2,Civil Division,2258,14,Information and Project Support,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,108.3,0,0,0,0,0,0,0,0,0
"1004,3,10,Law,35,2,Civil Division,2258,14,Information and Project Support,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,324.8,0,0,0,0,0,0,0,0,0
1007,3,10,Law,35,2,Civil Division,2258,14,Information and Project Support,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,16,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3998.5,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,17.2,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,93.7,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,33.6,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1007,3,10,Law,35,2,Civil Division,2719,15,Torts and Workers' Compensation,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,32,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2063.7,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,19.2,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,521,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,28.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1007,3,10,Law,35,2,Civil Division,2214,16,Transportation Section,1007 Interagency Receipts
1061,3,10,Law,35,2,Civil Division,2214,16,Transportation Section,1061 Capital Improvement Project Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,13,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,848.5,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,39.3,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,58.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,13,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,3,10,Law,280,3,Administration and Support,2162,1,Office of the Attorney General,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,126.1,0,0,0,0,0,0,0,0,0
"1004,3,10,Law,280,3,Administration and Support,2162,1,Office of the Attorney General,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,378.4,0,0,0,0,0,0,0,0,0
1007,3,10,Law,280,3,Administration and Support,2162,1,Office of the Attorney General,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1747.6,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,5,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1405.8,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,3,10,Law,280,3,Administration and Support,2164,2,Administrative Services,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,304.4,0,0,0,0,0,0,0,0,0
"1004,3,10,Law,280,3,Administration and Support,2164,2,Administrative Services,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,913.1,0,0,0,0,0,0,0,0,0
1007,3,10,Law,280,3,Administration and Support,2164,2,Administrative Services,1007 Interagency Receipts
1061,3,10,Law,280,3,Administration and Support,2164,2,Administrative Services,1061 Capital Improvement Project Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,15,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,846.3,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,3,10,Law,280,3,Administration and Support,2852,3,Dept of Law State Facilities Rnt,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,211.6,0,0,0,0,0,0,0,0,0
"1004,3,10,Law,280,3,Administration and Support,2852,3,Dept of Law State Facilities Rnt,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,634.7,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,12959.8,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,48.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3848.5,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,89,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,4,14,Revenue,510,1,Taxation and Treasury,2476,1,Tax Division,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,3984.6,0,0,0,0,0,0,0,0,0
"1004,4,14,Revenue,510,1,Taxation and Treasury,2476,1,Tax Division,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,11953.7,0,0,0,0,0,0,0,0,0
"1005,4,14,Revenue,510,1,Taxation and Treasury,2476,1,Tax Division,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,809.3,0,0,0,0,0,0,0,0,0
1061,4,14,Revenue,510,1,Taxation and Treasury,2476,1,Tax Division,1061 Capital Improvement Project Receipts
"1105,4,14,Revenue,510,1,Taxation and Treasury,2476,1,Tax Division,1105 Alaska Permanent Fund Corporation Receipts,Revenue,1105,Other,""",,,,,,,,,,
"    """,98.7,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,100,0,0,0,0,0,0,0,0,0
Non-Permanent,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,7984.7,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,52.2,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2129.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,39.8,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,4,14,Revenue,510,1,Taxation and Treasury,121,2,Treasury Division,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,707.7,0,0,0,0,0,0,0,0,0
"1004,4,14,Revenue,510,1,Taxation and Treasury,121,2,Treasury Division,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,2123.1,0,0,0,0,0,0,0,0,0
1007,4,14,Revenue,510,1,Taxation and Treasury,121,2,Treasury Division,1007 Interagency Receipts
"1017,4,14,Revenue,510,1,Taxation and Treasury,121,2,Treasury Division,1017 Benefits Systems Receipts,Revenue,1017,Other,""",,,,,,,,,,
"    """,164.3,0,0,0,0,0,0,0,0,0
"1027,4,14,Revenue,510,1,Taxation and Treasury,121,2,Treasury Division,1027 International Airport Revenue Fund,Revenue,1027,Other,""",,,,,,,,,,
"    """,38.6,0,0,0,0,0,0,0,0,0
"1066,4,14,Revenue,510,1,Taxation and Treasury,121,2,Treasury Division,1066 Public School Trust Fund,Revenue,1066,Other,""",,,,,,,,,,
"    """,274.4,0,0,0,0,0,0,0,0,0
"1169,4,14,Revenue,510,1,Taxation and Treasury,121,2,Treasury Division,1169 PCE Endowment Fund,Revenue,1169,DGF,""",,,,,,,,,,
"    """,359.8,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,41,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,330.6,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,7.6,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,336.1,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,7.7,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1005,4,14,Revenue,510,1,Taxation and Treasury,2938,3,Unclaimed Property,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,682,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,86.2,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,134.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,9686.4,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,32.5,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1017,4,14,Revenue,510,1,Taxation and Treasury,2813,4,AK Retirement Management Board,1017 Benefits Systems Receipts,Revenue,1017,Other,""",,,,,,,,,,
"    """,5155.6,0,0,0,0,0,0,0,0,0
"1029,4,14,Revenue,510,1,Taxation and Treasury,2813,4,AK Retirement Management Board,1029 Public Employees Retirement System Fund,Revenue,1029,Other,""",,,,,,,,,,
"    """,2962,0,0,0,0,0,0,0,0,0
"1034,4,14,Revenue,510,1,Taxation and Treasury,2813,4,AK Retirement Management Board,1034 Teachers Retirement System Fund,Revenue,1034,Other,""",,,,,,,,,,
"    """,1680,0,0,0,0,0,0,0,0,0
"1042,4,14,Revenue,510,1,Taxation and Treasury,2813,4,AK Retirement Management Board,1042 Judicial Retirement System,Revenue,1042,Other,""",,,,,,,,,,
"    """,51.1,0,0,0,0,0,0,0,0,0
"1045,4,14,Revenue,510,1,Taxation and Treasury,2813,4,AK Retirement Management Board,1045 National Guard & Naval Militia Retirement System,Revenue,1045,Other,""",,,,,,,,,,
"    """,90.5,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,45000,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1017,4,14,Revenue,510,1,Taxation and Treasury,2812,5,ARM Custody and Mgt Fees,1017 Benefits Systems Receipts,Revenue,1017,Other,""",,,,,,,,,,
"    """,21394.6,0,0,0,0,0,0,0,0,0
"1029,4,14,Revenue,510,1,Taxation and Treasury,2812,5,ARM Custody and Mgt Fees,1029 Public Employees Retirement System Fund,Revenue,1029,Other,""",,,,,,,,,,
"    """,16089.3,0,0,0,0,0,0,0,0,0
"1034,4,14,Revenue,510,1,Taxation and Treasury,2812,5,ARM Custody and Mgt Fees,1034 Teachers Retirement System Fund,Revenue,1034,Other,""",,,,,,,,,,
"    """,7095.1,0,0,0,0,0,0,0,0,0
"1042,4,14,Revenue,510,1,Taxation and Treasury,2812,5,ARM Custody and Mgt Fees,1042 Judicial Retirement System,Revenue,1042,Other,""",,,,,,,,,,
"    """,275.9,0,0,0,0,0,0,0,0,0
"1045,4,14,Revenue,510,1,Taxation and Treasury,2812,5,ARM Custody and Mgt Fees,1045 National Guard & Naval Militia Retirement System,Revenue,1045,Other,""",,,,,,,,,,
"    """,145.1,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,6249,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,18.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1913.1,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,69.2,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,4,14,Revenue,510,1,Taxation and Treasury,981,6,Permanent Fund Dividend Division,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,3.8,0,0,0,0,0,0,0,0,0
"1004,4,14,Revenue,510,1,Taxation and Treasury,981,6,Permanent Fund Dividend Division,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,11.2,0,0,0,0,0,0,0,0,0
"1005,4,14,Revenue,510,1,Taxation and Treasury,981,6,Permanent Fund Dividend Division,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,376.3,0,0,0,0,0,0,0,0,0
1007,4,14,Revenue,510,1,Taxation and Treasury,981,6,Permanent Fund Dividend Division,1007 Interagency Receipts
1050,4,14,Revenue,510,1,Taxation and Treasury,981,6,Permanent Fund Dividend Division,1050 Permanent Fund Dividend Fund
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,67,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,17752,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,33.1,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,7733.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,201.1,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,25.8,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,4,14,Revenue,41,2,Child Support Services,111,6,Child Support Services,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,1953.9,0,0,0,0,0,0,0,0,0
"1002,4,14,Revenue,41,2,Child Support Services,111,6,Child Support Services,1002 Federal Receipts,Revenue,1002,Fed,""",,,,,,,,,,
"    """,16083.3,0,0,0,0,0,0,0,0,0
"1003,4,14,Revenue,41,2,Child Support Services,111,6,Child Support Services,1003 General Fund Match,Revenue,1003,UGF,""",,,,,,,,,,
"    """,5502.7,0,0,0,0,0,0,0,0,0
"1004,4,14,Revenue,41,2,Child Support Services,111,6,Child Support Services,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,359.2,0,0,0,0,0,0,0,0,0
"1005,4,14,Revenue,41,2,Child Support Services,111,6,Child Support Services,1005 General Fund/Program Receipts,Revenue,1005,DGF,""",,,,,,,,,,
"    """,50,0,0,0,0,0,0,0,0,0
"1016,4,14,Revenue,41,2,Child Support Services,111,6,Child Support Services,1016 CSSD Federal Incentive Payments,Revenue,1016,Fed,""",,,,,,,,,,
"    """,1796.1,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,196,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,434.5,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,38.5,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,133.9,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,28.9,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,4,14,Revenue,50,3,Administration and Support,123,1,Commissioner's Office,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,32.7,0,0,0,0,0,0,0,0,0
"1004,4,14,Revenue,50,3,Administration and Support,123,1,Commissioner's Office,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,98,0,0,0,0,0,0,0,0,0
1007,4,14,Revenue,50,3,Administration and Support,123,1,Commissioner's Office,1007 Interagency Receipts
"1133,4,14,Revenue,50,3,Administration and Support,123,1,Commissioner's Office,1133 CSSD Administrative Cost Reimbursement,Revenue,1133,Fed,""",,,,,,,,,,
"    """,332,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,3,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1351.8,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,15.9,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1070.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,17,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"1001,4,14,Revenue,50,3,Administration and Support,125,2,Administrative Services,1001 Constitutional Budget Reserve Fund,Revenue,1001,UGF,""",,,,,,,,,,
"    """,133.6,0,0,0,0,0,0,0,0,0
"1004,4,14,Revenue,50,3,Administration and Support,125,2,Administrative Services,1004 General Fund Receipts,Revenue,1004,UGF,""",,,,,,,,,,
"    """,400.8,0,0,0,0,0,0,0,0,0
1007,4,14,Revenue,50,3,Administration and Support,125,2,Administrative Services,1007 Interagency Receipts
"1133,4,14,Revenue,50,3,Administration and Support,125,2,Administrative Services,1133 CSSD Administrative Cost Reimbursement,Revenue,1133,Fed,""",,,,,,,,,,
"    """,462,0,0,0,0,0,0,0,0,0
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,12,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,263.8,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,14,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,106.2,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,4.4,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
Miscellaneous,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
1007,4,14,Revenue,50,3,Administration and Support,2993,5,Criminal Investigations Unit,1007 Interagency Receipts
Permanent Full-Time,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2,0,0,0,0,0,0,0,0,0
Personal Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,2983.1,0,0,0,0,0,0,0,0,0
Travel,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,82,0,0,0,0,0,0,0,0,0
Contractual Services,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,1599,0,0,0,0,0,0,0,0,0
Commodities,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,67,0,0,0,0,0,0,0,0,0
Capital Outlay,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,14,0,0,0,0,0,0,0,0,0
Line 7600,,,,,,,,,,
"    "",""",,,,,,,,,,
"    """,0,0,0,0,0,0,0,0,0,0
"Grants, Benefits",,,,,,,,,,
"    "",""",,,,,,,,,,
