REPORT_SORT, DEPT_NUM, DEPT_SORT, DEPT_NAME, RDU_NUM, RDU_SORT, 7 RDU_NAME, COMP_NUM, COMP_SORT, 10 COMP_NAME, 11 REPORT_LINE, 12 LINE_TYPE, FUND_CODE, 14 FUND_GROUP, 15 DUPLICATED_INDICATOR, 16 SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,18087.2,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,55.7,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,7480.3,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1026,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,1026 Highways/Equipment Working Capital Fund,Revenue,1026,Other Funds,Duplicated,34830.3,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1002,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1002 Federal Receipts,Revenue,1002,Federal Funds,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,109.7,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,0,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,41816.7,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,4292.4,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,6988.8,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,649.9,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,685.8,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,408,12,"Highways, Aviation and Facilities",566,12,Central Region Facilities,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,12.7,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1002,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,1002 Federal Receipts,Revenue,1002,Federal Funds,,160.1,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,10427.2,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,136.1,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2069,13,Northern Region Facilities,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,166,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,3124.1,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,41.4,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,110,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,408,12,"Highways, Aviation and Facilities",604,14,Southcoast Region Facilities,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,45,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,1759.3,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,408,12,"Highways, Aviation and Facilities",565,15,Traffic Signal Management,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,11.1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,19360.6,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,612.2,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,239.3,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,4193.1,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,140.4,0,0,0,0,0,0,0,0,0
1200,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1200 Vehicle Rental Tax Receipts,Revenue,1200,Designated General Funds,,4999.2,0,0,0,0,0,0,0,0,0
1214,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1214 Whittier Tunnel Toll Receipts,Revenue,1214,Other Funds,,55,0,0,0,0,0,0,0,0,0
1239,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1239 Aviation Fuel Tax Revenue,Revenue,1239,Other Funds,,1520.9,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,764,0,0,0,0,0,0,0,0,0
1249,25,15,Transportation,408,12,"Highways, Aviation and Facilities",564,16,Central Highways and Aviation,1249 Motor Fuel Tax Receipts,Revenue,1249,Designated General Funds,,9974.8,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1002,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1002 Federal Receipts,Revenue,1002,Federal Funds,,122.4,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,34425.2,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,404.4,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,158.2,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,52.2,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,7238,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,64.8,0,0,0,0,0,0,0,0,0
1200,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1200 Vehicle Rental Tax Receipts,Revenue,1200,Designated General Funds,,502.9,0,0,0,0,0,0,0,0,0
1239,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1239 Aviation Fuel Tax Revenue,Revenue,1239,Other Funds,,2448.3,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,1388.1,0,0,0,0,0,0,0,0,0
1249,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2068,17,Northern Highways & Aviation,1249 Motor Fuel Tax Receipts,Revenue,1249,Designated General Funds,,17476.8,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1002,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1002 Federal Receipts,Revenue,1002,Federal Funds,,532.8,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,11083.5,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,60,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,0,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,1363.4,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,1610.7,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,109.6,0,0,0,0,0,0,0,0,0
1200,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1200 Vehicle Rental Tax Receipts,Revenue,1200,Designated General Funds,,846.9,0,0,0,0,0,0,0,0,0
1239,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1239 Aviation Fuel Tax Revenue,Revenue,1239,Other Funds,,839.9,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,461.8,0,0,0,0,0,0,0,0,0
1249,25,15,Transportation,408,12,"Highways, Aviation and Facilities",603,18,Southcoast Highways & Aviation,1249 Motor Fuel Tax Receipts,Revenue,1249,Designated General Funds,,6166.2,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,4331.3,0,0,0,0,0,0,0,0,0
1214,25,15,Transportation,408,12,"Highways, Aviation and Facilities",2510,19,Whittier Access and Tunnel,1214 Whittier Tunnel Toll Receipts,Revenue,1214,Other Funds,,1729.2,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1027,25,15,Transportation,189,13,International Airports,1649,1,International Airport Systems,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,2269.5,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1007,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,0,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,189,13,International Airports,613,2,AIA Administration,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,8309.3,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1027,25,15,Transportation,189,13,International Airports,2467,3,AIA Facilities,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,25072.2,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1027,25,15,Transportation,189,13,International Airports,2470,4,AIA Field & Equipment Maint,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,18273,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1027,25,15,Transportation,189,13,International Airports,1812,5,AIA Operations,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,7007.5,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1002,25,15,Transportation,189,13,International Airports,610,6,AIA Safety,1002 Federal Receipts,Revenue,1002,Federal Funds,,594.6,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,189,13,International Airports,610,6,AIA Safety,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,11961.9,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1027,25,15,Transportation,189,13,International Airports,619,7,FIA Administration,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,2168.7,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,189,13,International Airports,619,7,FIA Administration,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,88.1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1007,25,15,Transportation,189,13,International Airports,2468,8,FIA Facilities,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,0,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,189,13,International Airports,2468,8,FIA Facilities,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,4743.5,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1027,25,15,Transportation,189,13,International Airports,615,9,FIA Field & Equipment Maint,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,4599.3,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1027,25,15,Transportation,189,13,International Airports,1813,10,FIA Operations,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,1149.2,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1002,25,15,Transportation,189,13,International Airports,617,11,FIA Safety,1002 Federal Receipts,Revenue,1002,Federal Funds,,213.3,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,189,13,International Airports,617,11,FIA Safety,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,5,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,189,13,International Airports,617,11,FIA Safety,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,5000.8,0,0,0,0,0,0,0,0,0
1108,25,15,Transportation,189,13,International Airports,617,11,FIA Safety,1108 Statutory Designated Program Receipts,Revenue,1108,Other Funds,,15,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,334,16,Marine Highway System,2604,1,Marine Vessel Operations,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,41887.6,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,334,16,Marine Highway System,2604,1,Marine Vessel Operations,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,28957,0,0,0,0,0,0,0,0,0
1249,25,15,Transportation,334,16,Marine Highway System,2604,1,Marine Vessel Operations,1249 Motor Fuel Tax Receipts,Revenue,1249,Designated General Funds,,3617.1,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1004,25,15,Transportation,334,16,Marine Highway System,2979,2,Marine Vessel Fuel,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,7796.3,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,334,16,Marine Highway System,2979,2,Marine Vessel Fuel,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,4844,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
