SCENARIO_ID	SCENARIO_NAME	DEPT	PROJ_ORDER	REFNUM	ALAP	PROJ_TITLE	PROJ_CAT	PROJ_TYPE	UGF_AMOUNT	DGF_AMOUNT	O_AMOUNT	F_AMOUNT	PROJ_TOTAL
4616	Final FY2022 HB69 / HB71	Trans	87	63599	AL	Selawik Barge Landing Access Road and Boardwalk Improvements	Transportation	Renewal and Replacement	0	0	0	6877332	6877332
4616	Final FY2022 HB69 / HB71	Trans	88	63600	AL	Aurora Drive-Noyes Slough Bridge Replacement	Transportation	Renewal and Replacement	0	0	0	272910	272910
4616	Final FY2022 HB69 / HB71	Trans	89	63601	AL	Nome Seppala Drive Rehabilitation	Transportation	Renewal and Replacement	0	0	0	10916400	10916400
4616	Final FY2022 HB69 / HB71	Trans	90	63602	AL	Gold Creek Bridge and Tatalina Bridge Replacement	Transportation	Renewal and Replacement	0	0	0	4321075	4321075
4616	Final FY2022 HB69 / HB71	Trans	91	63603	AL	Nome Center Creek Road Rehabilitation	Transportation	Renewal and Replacement	0	0	0	154649	154649
4616	Final FY2022 HB69 / HB71	Trans	92	63604	AL	Parks Highway Mile Point 195-196 (Milepost 231) Enhancements	Transportation	Renewal and Replacement	0	0	0	11826100	11826100
4616	Final FY2022 HB69 / HB71	Trans	93	63605	AL	Whitshed Road and Pedestrian Improvements	Transportation	Renewal and Replacement	0	0	0	682275	682275
4616	Final FY2022 HB69 / HB71	Trans	94	63606	AL	Ketchikan - So. Tongass Highway - Tongass Ave Improvements	Transportation	Renewal and Replacement	0	0	0	5458200	5458200
4616	Final FY2022 HB69 / HB71	Trans	95	63607	AL	Richardson Highway Mile Point 360-361 (Milepost 359) Railroad Grade Separated Facility	Transportation	Renewal and Replacement	0	0	0	3638800	3638800
4616	Final FY2022 HB69 / HB71	Trans	96	63608	AL	Ketchikan - Sayles/Gorge St. Viaduct (#1841) Improvement	Transportation	Renewal and Replacement	0	0	0	2365220	2365220
4616	Final FY2022 HB69 / HB71	Trans	97	63609	AL	Steese Expressway / Johansen Expressway Interchange	Transportation	Renewal and Replacement	0	0	0	2729100	2729100
4616	Final FY2022 HB69 / HB71	Trans	98	63610	AL	Vine Road Improvements Knik-Goosebay Road to Hollywood Blvd.	Transportation	Renewal and Replacement	0	0	0	1364550	1364550
4616	Final FY2022 HB69 / HB71	Trans	99	63611	AL	Alaska Highway Mile Point 12-29 (Milepost 1235-1251) Rehabilitation	Transportation	Renewal and Replacement	0	0	0	25471600	25471600
4616	Final FY2022 HB69 / HB71	Trans	100	63612	AL	Kenai Spur Road Rehabilitation Stage 2	Transportation	Renewal and Replacement	0	0	0	28200700	28200700
4616	Final FY2022 HB69 / HB71	Trans	101	63613	AL	Elliott Highway Milepost 51-63 Rehabilitation	Transportation	Renewal and Replacement	0	0	0	90970	90970
4616	Final FY2022 HB69 / HB71	Trans	102	63620	AL	Skagway-Klondike Highway Rehabilitation: Skagway River Bridge to Canadian Border (HD 33)	Transportation	Renewal and Replacement	0	0	0	18194	18194
4616	Final FY2022 HB69 / HB71	Trans	103	63621	AL	Glenn Highway: Parks Highway to South Inner Springer Loop (Cienna Avenue) (HD 10)	Transportation	Renewal and Replacement	0	0	0	43938510	43938510
4616	Final FY2022 HB69 / HB71	Trans	104	63622	AL	Ketchikan - S. Tongass Hwy - Replace Hoadley Creek Bridge (HD 36)	Transportation	Renewal and Replacement	0	0	0	2729100	2729100
4616	Final FY2022 HB69 / HB71	Trans	105	63623	AL	Ketchikan - S. Tongass Hwy - Water Street Viaduct Improvements (HD 36)	Transportation	Renewal and Replacement	0	0	0	10461550	10461550
4616	Final FY2022 HB69 / HB71	Trans	106	63624	AL	Knik Goose Bay Road Reconstruction Centaur Avenue to Vine Road Stage 1 (HD 8)	Transportation	Renewal and Replacement	0	0	0	53672300	53672300
4616	Final FY2022 HB69 / HB71	Trans	107	63625	AL	Takotna River Bridge Replacement (HD 37)	Transportation	Renewal and Replacement	0	0	0	8187300	8187300
4616	Final FY2022 HB69 / HB71	Trans	108	63627	AL	Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction Stage 1 (HD 29)	Transportation	Renewal and Replacement	0	0	0	40936500	40936500
4616	Final FY2022 HB69 / HB71	Trans	109	63628	AL	Kodiak - Chiniak Hwy Rehabilitate Stage 1 (HD 32)	Transportation	Renewal and Replacement	0	0	0	14555200	14555200
4616	Final FY2022 HB69 / HB71	Trans	110	63629	AL	Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Road Construction Stage 3 (HD 29)	Transportation	Renewal and Replacement	0	0	0	20013400	20013400
4616	Final FY2022 HB69 / HB71	Trans	111	63630	AL	Snow River Bridges Nonmotorized Pathway as Environmental Mitigation for Sterling Highway MP 45-60 Co (HD 29)	Transportation	Renewal and Replacement	0	0	0	1819400	1819400
4616	Final FY2022 HB69 / HB71	Trans	112	63631	AL	Kenai Bridge Access Road Pedestrian Pathway (HD 29)	Transportation	Renewal and Replacement	0	0	0	2499275	2499275
4616	Final FY2022 HB69 / HB71	Trans	113	63632	AL	Kenai River Flats Facility Improvements (HD 30)	Transportation	Renewal and Replacement	0	0	0	2551606	2551606
4616	Final FY2022 HB69 / HB71	Trans	114	63633	AL	Soldotna Community Connections and ADA Improvements (HD 30)	Transportation	Renewal and Replacement	0	0	0	1211579	1211579
4616	Final FY2022 HB69 / HB71	Trans	115	63634	AL	Brotherhood Bridge / Kax Trail Improvements (HD 34)	Transportation	Renewal and Replacement	0	0	0	1974049	1974049
4616	Final FY2022 HB69 / HB71	Trans	116	63635	AL	Hoonah Harbor Way Pedestrian Improvements and Pitt Island Cemetery Walkway (HD 35)	Transportation	Renewal and Replacement	0	0	0	4284687	4284687
4616	Final FY2022 HB69 / HB71	Trans	117	63636	AL	Sterling Hwy Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Rd JNU Creek Bridge Con (HD 30)	Transportation	Renewal and Replacement	0	0	0	93502605	93502605
4616	Final FY2022 HB69 / HB71	Trans	118	63637	AL	Shishmaref Sanitation Road Erosion Control (HD 39)	Transportation	Renewal and Replacement	0	0	0	4431340	4431340
4616	Final FY2022 HB69 / HB71	Trans	119	63638	AL	Bethel Tundra Ridge Road (HD 38)	Transportation	Renewal and Replacement	0	0	0	6904623	6904623
4616	Final FY2022 HB69 / HB71	Trans	120	63639	AL	Glenn Highway Mile Point 45-49 (Milepost 53-56) Reconstruction Moose Creek Canyon (HD 9)	Transportation	Renewal and Replacement	0	0	0	272910	272910
4616	Final FY2022 HB69 / HB71	Trans	121	63640	AL	Kodiak - Otmeloi Way Reconstruction (HD 32)	Transportation	Renewal and Replacement	0	0	0	587760	587760
4616	Final FY2022 HB69 / HB71	Trans	122	63641	AL	Seward Highway Mile Point 104-108.5 (Milepost 105-109.5) Windy Corner to Rainbow Point (HD 27)	Transportation	Renewal and Replacement	0	0	0	1364550	1364550
4616	Final FY2022 HB69 / HB71	Trans	123	63642	AL	Old Steese Highway Reconstruction (HD 1-5)	Transportation	Renewal and Replacement	0	0	0	909700	909700
4616	Final FY2022 HB69 / HB71	Trans	124	63643	AL	Glenn Highway Mile Point 59 - 85 (Milepost 66.5 to 92) Rehabilitation (HD 9)	Transportation	Renewal and Replacement	0	0	0	1819400	1819400
4616	Final FY2022 HB69 / HB71	Trans	125	63644	AL	Kodiak - Chiniak Hwy Rehabilitate: Mile Point 5 to 21 (Milepost 15 to 31) (HD 32)	Transportation	Renewal and Replacement	0	0	0	4366560	4366560
4616	Final FY2022 HB69 / HB71	Trans	126	63645	AL	Sterling Safety Corridor Improvements Mile Point 45 - 58 (Milepost 82.5 to 94) (HD 30)	Transportation	Renewal and Replacement	0	0	0	5913050	5913050
4616	Final FY2022 HB69 / HB71	Trans	127	63646	AL	Sitka Sea Walk (HD 35)	Transportation	Renewal and Replacement	0	0	0	1880534	1880534
4616	Final FY2022 HB69 / HB71	Trans	128	63647	AL	Bethel Chief Eddie Hoffman Highway Reconstruction (HD 38)	Transportation	Renewal and Replacement	0	0	0	932443	932443
4616	Final FY2022 HB69 / HB71	Trans	129	63648	AL	Ruby Slough Road (HD 39)	Transportation	Renewal and Replacement	0	0	0	272910	272910
4616	Final FY2022 HB69 / HB71	Trans	130	63649	AL	Richardson Highway MP 233 Bear Creek Bridge #0593 Replacement (HD 6)	Transportation	Renewal and Replacement	0	0	0	398449	398449
4616	Final FY2022 HB69 / HB71	Trans	131	63650	AL	Hemmer Road Upgrade and Extension (HD 7-12)	Transportation	Renewal and Replacement	0	0	0	288659	288659
4616	Final FY2022 HB69 / HB71	Trans	132	63651	AL	Hermon Road Upgrade and Extension (HD 7-12)	Transportation	Renewal and Replacement	0	0	0	1984522	1984522
4616	Final FY2022 HB69 / HB71	Trans	133	63652	AL	Redoubt Avenue and Smith Way Rehabilitation (HD 30)	Transportation	Renewal and Replacement	0	0	0	678636	678636
4616	Final FY2022 HB69 / HB71	Trans	134	63653	AL	Trunk Road (Nelson Road) Upgrade Trunk Road (Nelson Road) Upgrade (HD 11)	Transportation	Renewal and Replacement	0	0	0	28577	28577
4616	Final FY2022 HB69 / HB71	Trans	135	63654	AL	Akakeek, Ptarmigan, and DeLapp Streets - (HD 38)	Transportation	Renewal and Replacement	0	0	0	477593	477593
4616	Final FY2022 HB69 / HB71	Trans	136	63655	AL	Seward Highway MP 14 Railroad Crossing Reconstruction (HD 29)	Transportation	Renewal and Replacement	0	0	0	45150	45150
4616	Final FY2022 HB69 / HB71	Trans	137	63656	AL	Highway Safety Improvement Program (HSIP) (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	56080000	56080000
4616	Final FY2022 HB69 / HB71	Trans	138	63658	AL	Pavement and Bridge Preservation (HD 7-31)	Transportation	Renewal and Replacement	0	0	0	50943200	50943200
4616	Final FY2022 HB69 / HB71	Trans	139	63657	AL	Pavement and Bridge Preservation (HD 37)	Transportation	Renewal and Replacement	0	0	0	51852900	51852900
4616	Final FY2022 HB69 / HB71	Trans	140	63659	AL	AMATS CTP Program Allocation (HD 12-28)	Transportation	Renewal and Replacement	0	0	0	28153418	28153418
4616	Final FY2022 HB69 / HB71	Trans	141	63660	AL	Ferry Refurbishment (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	13500000	13500000
4616	Final FY2022 HB69 / HB71	Trans	142	63661	AL	Pavement and Bridge Preservation (HD 33-36)	Transportation	Renewal and Replacement	0	0	0	13190650	13190650
4616	Final FY2022 HB69 / HB71	Trans	143	63662	AL	FAST CTP Program Allocation (HD 1-5)	Transportation	Renewal and Replacement	0	0	0	7716256	7716256
4616	Final FY2022 HB69 / HB71	Trans	144	63663	AL	Annual Planning Work Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	7003961	7003961
4616	Final FY2022 HB69 / HB71	Trans	145	63664	AL	Bridge and Tunnel Inventory, Inspection, Monitoring, Preservation, Rehab and Replacement Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	6997900	6997900
4616	Final FY2022 HB69 / HB71	Trans	146	63665	AL	Northern Region Signal Interconnect (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	4548500	4548500
4616	Final FY2022 HB69 / HB71	Trans	147	63666	AL	Whittier Tunnel: Maintenance and Operations (HD 9)	Transportation	Renewal and Replacement	0	0	0	3775255	3775255
4616	Final FY2022 HB69 / HB71	Trans	148	63667	AL	Statewide Congestion and Mitigation Air Quality (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	3211200	3211200
4616	Final FY2022 HB69 / HB71	Trans	149	63668	AL	Central Region Drainage Improvements and Erosion (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	2365220	2365220
4616	Final FY2022 HB69 / HB71	Trans	150	63669	AL	Recreational Trails Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	2261379	2261379
4616	Final FY2022 HB69 / HB71	Trans	151	63670	AL	AMATS CMAQ Allocation for Qualifying Air Quality Projects (HD 12-28)	Transportation	Renewal and Replacement	0	0	0	2143768	2143768
4616	Final FY2022 HB69 / HB71	Trans	152	63671	AL	Statewide Research Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	2055831	2055831
4616	Final FY2022 HB69 / HB71	Trans	153	63672	AL	Northern Region ADA Reconnaissance and Improvements (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	2001340	2001340
4616	Final FY2022 HB69 / HB71	Trans	154	63673	AL	Urban Planning Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	1929082	1929082
4616	Final FY2022 HB69 / HB71	Trans	155	63674	AL	Transportation Asset Management Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	1819400	1819400
4616	Final FY2022 HB69 / HB71	Trans	156	63676	AL	Southcoast Areawide ADA Improvements (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	1819400	1819400
4616	Final FY2022 HB69 / HB71	Trans	157	63677	AL	Central Region ADA Compliance Project (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	1819400	1819400
4616	Final FY2022 HB69 / HB71	Trans	158	63679	AL	Committed Measures for the Fairbanks SIP (HD 1-5)	Transportation	Renewal and Replacement	0	0	0	1728430	1728430
4616	Final FY2022 HB69 / HB71	Trans	159	63682	AL	AASHTOware Implementation (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	1128028	1128028
4616	Final FY2022 HB69 / HB71	Trans	160	63684	AL	Roadway Data Collection (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	1091640	1091640
4616	Final FY2022 HB69 / HB71	Trans	161	63685	AL	Culvert Repair or Replace Project (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	909700	909700
4616	Final FY2022 HB69 / HB71	Trans	162	63686	AL	Bridge Scour Monitoring and Retrofit Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	864216	864216
4616	Final FY2022 HB69 / HB71	Trans	163	63687	AL	Seismic Bridge Retrofit Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	864215	864215
4616	Final FY2022 HB69 / HB71	Trans	164	63688	AL	AMATS TA Allocation (HD 12-28)	Transportation	Renewal and Replacement	0	0	0	836594	836594
4616	Final FY2022 HB69 / HB71	Trans	165	63693	AL	511 Phone and Web Maintenance & Operations (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	785071	785071
4616	Final FY2022 HB69 / HB71	Trans	166	63694	AL	Winter Trail Marking (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	773245	773245
4616	Final FY2022 HB69 / HB71	Trans	167	63695	AL	Portage Station Improvements (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	730000	730000
4616	Final FY2022 HB69 / HB71	Trans	168	63696	AL	FAST CMAQ Allocation (HD 1-5)	Transportation	Renewal and Replacement	0	0	0	727760	727760
4616	Final FY2022 HB69 / HB71	Trans	169	63697	AL	Road Weather Information System (RWIS) (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	727440	727440
4616	Final FY2022 HB69 / HB71	Trans	170	63698	AL	Central Region ITS Repair and Upgrade Project (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	682275	682275
4616	Final FY2022 HB69 / HB71	Trans	171	63700	AL	Design Construct Lease Purchase Ferryboats and Terminals (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	640000	640000
4616	Final FY2022 HB69 / HB71	Trans	172	63701	AL	Highway Safety Improvement Program/Safety Management (HD 7-31)	Transportation	Renewal and Replacement	0	0	0	607500	607500
4616	Final FY2022 HB69 / HB71	Trans	173	63702	AL	USGS Flood Frequency and Analysis (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	591304	591304
4616	Final FY2022 HB69 / HB71	Trans	174	63703	AL	Technology Infrastructure (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	575000	575000
4616	Final FY2022 HB69 / HB71	Trans	175	63704	AL	Statewide: Highway Safety Improvement Program Safety Management (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	477000	477000
4616	Final FY2022 HB69 / HB71	Trans	176	63705	AL	Bridge Management System (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	454850	454850
4616	Final FY2022 HB69 / HB71	Trans	177	63706	AL	Weigh-In-Motion Maintenance & Operations (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	454850	454850
4616	Final FY2022 HB69 / HB71	Trans	178	63711	AL	Statewide Transportation Alternatives Program (TAP) (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	454850	454850
4616	Final FY2022 HB69 / HB71	Trans	179	63712	AL	Napakiak Multi-Modal Study (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	454850	454850
4616	Final FY2022 HB69 / HB71	Trans	180	63713	AL	Fleet Condition Survey Update (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	400000	400000
4616	Final FY2022 HB69 / HB71	Trans	181	63714	AL	Prince William Sound Area Transportation Plan Update (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	400000	400000
4616	Final FY2022 HB69 / HB71	Trans	182	63715	AL	Highway Safety Improvement Program/Safety Management (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	324000	324000
4616	Final FY2022 HB69 / HB71	Trans	183	63716	AL	National Highway Institute Training (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	318395	318395
4616	Final FY2022 HB69 / HB71	Trans	184	63717	AL	Statewide Highway Data Equipment Acquisition and Installation (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	318395	318395
4616	Final FY2022 HB69 / HB71	Trans	185	63718	AL	OHA AHRS/IBS Development (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	241070	241070
4616	Final FY2022 HB69 / HB71	Trans	186	63719	AL	Geographic Information System Development (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	227425	227425
4616	Final FY2022 HB69 / HB71	Trans	187	63720	AL	Northern Region ITS (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	227425	227425
4616	Final FY2022 HB69 / HB71	Trans	188	63721	AL	Civil Rights Program (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	225000	225000
4616	Final FY2022 HB69 / HB71	Trans	189	63722	AL	AASHTO Technical Programs Support (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	220000	220000
4616	Final FY2022 HB69 / HB71	Trans	190	63723	AL	Inter-Island Ferry Authority (IFA) Vessel Refurbishments (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	215860	215860
4616	Final FY2022 HB69 / HB71	Trans	191	63724	AL	Air Quality Public Education (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	181940	181940
4616	Final FY2022 HB69 / HB71	Trans	192	63725	AL	Air Quality Mobile Source Modeling (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	181940	181940
4616	Final FY2022 HB69 / HB71	Trans	193	63726	AL	Cultural Resources Liaison (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	154649	154649
4616	Final FY2022 HB69 / HB71	Trans	194	63727	AL	Highway Performance Monitoring System (HPMS) Reporting (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	136455	136455
4616	Final FY2022 HB69 / HB71	Trans	195	63728	AL	eWORX Federal Aid System Regulatory Implementation (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	136455	136455
4616	Final FY2022 HB69 / HB71	Trans	196	63729	AL	Statewide Functional Class Update (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	136455	136455
4616	Final FY2022 HB69 / HB71	Trans	197	63730	AL	Traffic Data Management and Reporting System (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	113713	113713
4616	Final FY2022 HB69 / HB71	Trans	198	63731	AL	Highway Fuel Tax Evasion (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	100000	100000
4616	Final FY2022 HB69 / HB71	Trans	199	63732	AL	Strategic Highway Safety Plan (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	100000	100000
4616	Final FY2022 HB69 / HB71	Trans	200	63733	AL	Small Hydrologic Investigations (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	90972	90972
4616	Final FY2022 HB69 / HB71	Trans	201	63734	AL	RWIS Air Quality Sensor Operations & Maintenance (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	90970	90970
4616	Final FY2022 HB69 / HB71	Trans	202	63735	AL	ADA Implementation and Compliance Monitoring (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	77325	77325
4616	Final FY2022 HB69 / HB71	Trans	203	63736	AL	Fairbanks Air Quality Planning Project (HD 1-5)	Transportation	Renewal and Replacement	0	0	0	72776	72776
4616	Final FY2022 HB69 / HB71	Trans	204	63737	AL	Alaska CARE - Crash Data Analysis & Reporting System (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	68228	68228
4616	Final FY2022 HB69 / HB71	Trans	205	63738	AL	511 Phone and Web Enhancements (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	68228	68228
4616	Final FY2022 HB69 / HB71	Trans	206	63739	AL	Signal and Detector System (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	50000	50000
4616	Final FY2022 HB69 / HB71	Trans	207	63740	AL	Traveler Information Systems Marketing (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	22743	22743
4616	Final FY2022 HB69 / HB71	Trans	208	63741	AL	Connected - Autonomous Vehicle Planning (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	22743	22743
4616	Final FY2022 HB69 / HB71	Trans	209	63742	AL	IWAYS Architecture Update (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	22742	22742
4616	Final FY2022 HB69 / HB71	Trans	210	63743	AL	Highway Safety Improvement Program/Safety Management (HD 33-36)	Transportation	Renewal and Replacement	0	0	0	20317	20317
4616	Final FY2022 HB69 / HB71	Trans	211	63744	AL	Contingency (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	30000000	30000000
4616	Final FY2022 HB69 / HB71	Trans	213	63436	AL	Denali Commission Infrastructure	Development	Research / Studies / Planning	0	0	0	15000000	15000000
4616	Final FY2022 HB69 / HB71	Trans	214	63619	AL	Reappropriate Capital projects from Department of Administration to Department of Transportation & Public Facilities (HD 1-40)	Transportation	Renewal and Replacement	0	0	0	0	0
