SCENARIO_ID	SCENARIO_NAME	DEPT	PROJ_ORDER	REFNUM	ALAP	PROJ_TITLE	PROJ_CAT	PROJ_TYPE	UGF_AMOUNT	DGF_AMOUNT	O_AMOUNT	F_AMOUNT	PROJ_TOTAL
4895	FY2023 Final Enacted HB281	Trans	68	63961	AL	Marshall Airport Rehabilitation	Transportation	Construction	0	0	0	11600000	11600000
4895	FY2023 Final Enacted HB281	Trans	69	64307	AL	Mekoryuk Airport Rehabilitation and Snow Removal Equipment Building Replacement	Transportation	Construction	0	0	0	30882000	30882000
4895	FY2023 Final Enacted HB281	Trans	70	63962	AL	Mountain Village Snow Removal Equipment Building Replacement	Transportation	Construction	0	0	0	2000000	2000000
4895	FY2023 Final Enacted HB281	Trans	71	64308	AL	Nikolai Loader	Transportation	Construction	0	0	0	306000	306000
4895	FY2023 Final Enacted HB281	Trans	72	64309	AL	Nulato Minor Gravel Resurfacing and Dust Palliative & Dozer Replacement	Transportation	Construction	0	0	0	709000	709000
4895	FY2023 Final Enacted HB281	Trans	73	64310	AL	Petersburg Obstruction Removal	Transportation	Construction	0	0	0	219000	219000
4895	FY2023 Final Enacted HB281	Trans	74	64311	AL	Petersburg Pavement Markings and Crack Seal	Transportation	Construction	0	0	0	177000	177000
4895	FY2023 Final Enacted HB281	Trans	75	64312	AL	Petersburg Self Propelled Runway Broom	Transportation	Construction	0	0	0	835000	835000
4895	FY2023 Final Enacted HB281	Trans	76	64269	AL	Point Hope Airport Runway Realignment - Stage 1 & 2	Transportation	Construction	0	0	0	21700000	21700000
4895	FY2023 Final Enacted HB281	Trans	77	64314	AL	Sitka Pavement Markings	Transportation	Construction	0	0	0	99000	99000
4895	FY2023 Final Enacted HB281	Trans	78	64315	AL	Sitka Towed Broom	Transportation	Construction	0	0	0	710000	710000
4895	FY2023 Final Enacted HB281	Trans	79	64316	AL	Talkeetna Pavement Markings and Crack Seal	Transportation	Construction	0	0	0	300000	300000
4895	FY2023 Final Enacted HB281	Trans	80	64317	AL	Tanana Minor Gravel Resurfacing and Dust Palliative	Transportation	Construction	0	0	0	328000	328000
4895	FY2023 Final Enacted HB281	Trans	81	64318	AL	Toksook Bay Grader 	Transportation	Construction	0	0	0	391000	391000
4895	FY2023 Final Enacted HB281	Trans	82	63528	AL	TSAIA - Advanced Project Design and Planning	Transportation	Construction	0	0	743721	0	743721
4895	FY2023 Final Enacted HB281	Trans	83	63527	AL	TSAIA - Airfield Pavement Reconstruction & Maintenance	Transportation	Construction	0	0	0	29084751	29084751
4895	FY2023 Final Enacted HB281	Trans	84	63529	AL	TSAIA - Annual Improvements	Transportation	Construction	0	0	939437	0	939437
4895	FY2023 Final Enacted HB281	Trans	85	63530	AL	TSAIA - Environmental Projects	Transportation	Construction	0	0	130477	0	130477
4895	FY2023 Final Enacted HB281	Trans	86	63531	AL	TSAIA - Equipment	Transportation	Construction	0	0	0	4251286	4251286
4895	FY2023 Final Enacted HB281	Trans	87	63532	AL	TSAIA - Facility Improvements, Renovations, & Upgrades	Transportation	Construction	0	0	1435251	0	1435251
4895	FY2023 Final Enacted HB281	Trans	88	63533	AL	TSAIA - Information Technology Improvements	Transportation	Construction	0	0	1252582	0	1252582
4895	FY2023 Final Enacted HB281	Trans	89	63923	AL	TSAIA: Airport Facility Roof Replacement	Transportation	Construction	0	0	1000000	0	1000000
4895	FY2023 Final Enacted HB281	Trans	90	63922	AL	TSAIA: Airport Roadway Improvements	Transportation	Construction	0	0	1000000	0	1000000
4895	FY2023 Final Enacted HB281	Trans	91	63920	AL	TSAIA: Communications Upgrade	Transportation	Construction	0	0	400000	0	400000
4895	FY2023 Final Enacted HB281	Trans	92	63919	AL	TSAIA: Improve Airport Drainage	Transportation	Construction	0	0	0	5388000	5388000
4895	FY2023 Final Enacted HB281	Trans	93	64119	AL	TSAIA: Terminal Watermain Improvements	Transportation	Construction	0	0	0	12906000	12906000
4895	FY2023 Final Enacted HB281	Trans	94	63921	AL	TSAIA: Visual Paging System Installation (ADA)	Transportation	Construction	0	0	1800000	0	1800000
4895	FY2023 Final Enacted HB281	Trans	95	64319	AL	Unalaska Airport Ramp and Taxiway Repaving	Transportation	Construction	0	0	0	8300000	8300000
4895	FY2023 Final Enacted HB281	Trans	96	64320	AL	Unalaska Pavement Markings	Transportation	Construction	0	0	0	99000	99000
4895	FY2023 Final Enacted HB281	Trans	97	64321	AL	Valdez Pavement Markings and Crack Seal	Transportation	Construction	0	0	0	71000	71000
4895	FY2023 Final Enacted HB281	Trans	98	64322	AL	Wrangell Pavement Markings	Transportation	Construction	0	0	0	191000	191000
4895	FY2023 Final Enacted HB281	Trans	99	64323	AL	Wrangell Truck	Transportation	Construction	0	0	0	355000	355000
4895	FY2023 Final Enacted HB281	Trans	100	64324	AL	Yakutat Pavement Markings	Transportation	Construction	0	0	0	284000	284000
4895	FY2023 Final Enacted HB281	Trans	102	63693	AL	511 Phone and Web Maintenance & Operations	Transportation	Construction	0	0	0	785071	785071
4895	FY2023 Final Enacted HB281	Trans	103	63738	AL	511 Phone and Web Enhancements	Transportation	Construction	0	0	0	90970	90970
4895	FY2023 Final Enacted HB281	Trans	104	63682	AL	AASHTOWare Implementation	Transportation	Construction	0	0	0	1482811	1482811
4895	FY2023 Final Enacted HB281	Trans	105	63735	AL	ADA Implementation and Compliance Monitoring	Transportation	Construction	0	0	0	161927	161927
4895	FY2023 Final Enacted HB281	Trans	106	63591	AL	Alaska Highway Passing Lanes (Tetlin-Delta Jct)	Transportation	Renewal and Replacement	0	0	0	11000000	11000000
4895	FY2023 Final Enacted HB281	Trans	107	64262	AL	Alaska Highway System (AHS) 	Transportation	Construction	0	0	0	4500000	4500000
4895	FY2023 Final Enacted HB281	Trans	108	63725	AL	Air Quality Mobile Source Modeling	Transportation	Research / Studies / Planning	0	0	0	181940	181940
4895	FY2023 Final Enacted HB281	Trans	109	64250	AL	Carbon Reduction Program	Transportation	Construction	0	0	0	15700000	15700000
4895	FY2023 Final Enacted HB281	Trans	110	63724	AL	Air Quality Public Education	Transportation	Construction	0	0	0	181940	181940
4895	FY2023 Final Enacted HB281	Trans	111	63588	AL	Airport Way / South Cushman Intersection Reconstruction	Transportation	Construction	0	0	0	10712254	10712254
4895	FY2023 Final Enacted HB281	Trans	112	64264	AL	Community Transportation Program (CTP)	Transportation	Construction	0	0	0	25000000	25000000
4895	FY2023 Final Enacted HB281	Trans	113	63654	AL	Akakeek, Ptarmigan, and DeLapp Streets	Transportation	Renewal and Replacement	0	0	0	272910	272910
4895	FY2023 Final Enacted HB281	Trans	114	64381	AL	Federally-Supported Local Assistance & Grants (FLAG) Program	Transportation	Economic Assistance	0	0	0	1000000	1000000
4895	FY2023 Final Enacted HB281	Trans	115	63737	AL	Alaska CARE - Crash Data Analysis & Reporting System	Transportation	Construction	0	0	0	54582	54582
4895	FY2023 Final Enacted HB281	Trans	116	64248	AL	Ferry Boat Funds	Transportation	Construction	0	0	0	10000000	10000000
4895	FY2023 Final Enacted HB281	Trans	117	63722	AL	American Association of State Highway Transportation Officials (AASHTO) Technical Programs Support	Transportation	Construction	0	0	0	200134	200134
4895	FY2023 Final Enacted HB281	Trans	118	64252	AL	Highway Infrastructure Programs (HIP) Bridge Formula Program	Transportation	Construction	0	0	0	45000000	45000000
4895	FY2023 Final Enacted HB281	Trans	119	63659	AL	Anchorage Metropolitan Area Transportation Solutions (AMATS) Community Transportation Program (CTP) Allocation	Transportation	Construction	0	0	0	28153418	28153418
4895	FY2023 Final Enacted HB281	Trans	120	64240	AL	Ice Roads & Seasonal Trails Maintenance Program	Transportation	Construction	0	0	0	2000000	2000000
4895	FY2023 Final Enacted HB281	Trans	121	63670	AL	Anchorage Metropolitan Area Transportation Solutions (AMATS) Congestion Mitigation Allocation for Qualifying Air Quality Projects	Transportation	Construction	0	0	0	2143768	2143768
4895	FY2023 Final Enacted HB281	Trans	122	64251	AL	National Electric Vehicle Infrastructure (NEVI) 	Transportation	Construction	0	0	0	7758240	7758240
4895	FY2023 Final Enacted HB281	Trans	123	63688	AL	Anchorage Metropolitan Area Transportation Solutions (AMATS) Transportation Alternatives (TA) Allocation	Transportation	Construction	0	0	0	836594	836594
4895	FY2023 Final Enacted HB281	Trans	124	64253	AL	Promoting Resilient Operations for Transformative, Efficient, and Cost-Saving Transportation (PROTECT)	Transportation	Construction	0	0	0	17900000	17900000
4895	FY2023 Final Enacted HB281	Trans	125	64011	AL	Richardson Highway Passing Lanes (Delta Junction to Eielson AFB)	Transportation	Construction	0	0	0	30000000	30000000
4895	FY2023 Final Enacted HB281	Trans	126	63663	AL	Annual Planning Work Program	Transportation	Construction	0	0	0	8560553	8560553
4895	FY2023 Final Enacted HB281	Trans	127	64027	AL	Bethel Chief Eddie Hoffman Highway Rehabilitation	Transportation	Construction	0	0	0	1819400	1819400
4895	FY2023 Final Enacted HB281	Trans	128	63664	AL	Bridge and Tunnel Inventory, Inspection, Monitoring, Preservation, Rehab and Replacement Program	Transportation	Construction	0	0	0	7627900	7627900
4895	FY2023 Final Enacted HB281	Trans	129	63705	AL	Bridge Management System	Transportation	Construction	0	0	0	454850	454850
4895	FY2023 Final Enacted HB281	Trans	130	64259	AL	Transportation Alternatives Program (TAP)	Transportation	Construction	0	0	0	3500000	3500000
4895	FY2023 Final Enacted HB281	Trans	131	63686	AL	Bridge Scour Monitoring and Retrofit Program	Transportation	Construction	0	0	0	864215	864215
4895	FY2023 Final Enacted HB281	Trans	132	63677	AL	Central Region ADA Compliance Project	Transportation	Construction	0	0	0	2274250	2274250
4895	FY2023 Final Enacted HB281	Trans	133	63698	AL	Central Region Intelligent Transportation Systems (ITS) Repair and Upgrade Project	Transportation	Construction	0	0	0	682275	682275
4895	FY2023 Final Enacted HB281	Trans	134	64028	AL	City of Fairbanks 5th Avenue Sidewalk Improvements	Transportation	Renewal and Replacement	0	0	0	454850	454850
4895	FY2023 Final Enacted HB281	Trans	135	63721	AL	Civil Rights Program	Transportation	Construction	0	0	0	240000	240000
4895	FY2023 Final Enacted HB281	Trans	136	63679	AL	Committed Measures for the Fairbanks State Implementation Plan (SIP)	Transportation	Construction	0	0	0	1728430	1728430
4895	FY2023 Final Enacted HB281	Trans	137	63741	AL	Connected and Autonomous Vehicle Planning	Transportation	Construction	0	0	0	22743	22743
4895	FY2023 Final Enacted HB281	Trans	138	63726	AL	Cultural Resources Liaison	Transportation	Construction	0	0	0	154649	154649
4895	FY2023 Final Enacted HB281	Trans	139	64029	AL	Dalton Highway Mile Point 0-10 (Milepost 0-9) Reconstruction (Livengood to 9 Mile Hill) - Construction	Transportation	Construction	0	0	0	33658900	33658900
4895	FY2023 Final Enacted HB281	Trans	140	64030	AL	Dalton Highway Mile Point 120-136 (Milepost 120-135) Reconstruction (Pung Creek to Prospect Creek) - Construction	Transportation	Construction	0	0	0	26836150	26836150
4895	FY2023 Final Enacted HB281	Trans	141	63592	AL	Dalton Hwy Mile Point 109-145 (Milepost 109-144) Reconstruction (Old Man Camp to Jim River Bridge#3)	Transportation	Renewal and Replacement	0	0	0	9097	9097
4895	FY2023 Final Enacted HB281	Trans	142	63700	AL	Design Construct Lease Purchase Ferryboats and Terminals	Transportation	Construction	0	0	0	640000	640000
4895	FY2023 Final Enacted HB281	Trans	143	63613	AL	Elliott Highway Milepost 51-63 Rehabilitation	Transportation	Construction	0	0	0	27291000	27291000
4895	FY2023 Final Enacted HB281	Trans	144	64058	AL	Enhanced Mobility for Seniors and Individuals With Disabilities	Transportation	Renewal and Replacement	0	0	0	318400	318400
4895	FY2023 Final Enacted HB281	Trans	145	63728	AL	eWORX Federal Aid System Regulatory Implementation	Transportation	Construction	0	0	0	90970	90970
4895	FY2023 Final Enacted HB281	Trans	146	63736	AL	Fairbanks Air Quality Planning Project	Transportation	Research / Studies / Planning	0	0	0	72776	72776
4895	FY2023 Final Enacted HB281	Trans	147	63662	AL	Fairbanks Area Surface Transportation (FAST) Community Transportation Program (CTP) Allocation	Transportation	Construction	0	0	0	7716256	7716256
4895	FY2023 Final Enacted HB281	Trans	148	63696	AL	Fairbanks Area Surface Transportation (FAST) Congestion Mitigation and Air Quality Improvement (CMAQ) Allocation	Transportation	Construction	0	0	0	727760	727760
4895	FY2023 Final Enacted HB281	Trans	149	63660	AL	Ferry Refurbishment	Transportation	Construction	0	0	0	15351188	15351188
4895	FY2023 Final Enacted HB281	Trans	150	63713	AL	Fleet Condition Survey Update	Transportation	Construction	0	0	0	400000	400000
4895	FY2023 Final Enacted HB281	Trans	151	63719	AL	Geographic Information System Development	Transportation	Construction	0	0	0	227425	227425
4895	FY2023 Final Enacted HB281	Trans	152	64035	AL	Glenn Highway Airport Heights to Parks Highway Rehabilitation	Transportation	Renewal and Replacement	0	0	0	485485	485485
4895	FY2023 Final Enacted HB281	Trans	153	64084	AL	Glenn Highway Hiland Road Interchange and Artillery Road Interchange Preservation - Design	Transportation	Construction	0	0	0	670000	670000
4895	FY2023 Final Enacted HB281	Trans	154	64086	AL	Glenn Highway Incident Management Traffic Accommodations	Transportation	Construction	0	0	0	1300000	1300000
4895	FY2023 Final Enacted HB281	Trans	155	63643	AL	Glenn Highway Mile Point 59-85 (Milepost 66.5 to 92) Rehabilitation - Design	Transportation	Construction	0	0	0	2274250	2274250
4895	FY2023 Final Enacted HB281	Trans	156	64078	AL	Highway Contingency	Transportation	Construction	0	0	0	25166328	25166328
4895	FY2023 Final Enacted HB281	Trans	157	63731	AL	Highway Fuel Tax Evasion	Transportation	Construction	0	0	0	90970	90970
4895	FY2023 Final Enacted HB281	Trans	158	63727	AL	Highway Performance Monitoring System (HPMS) Reporting	Transportation	Construction	0	0	0	136455	136455
4895	FY2023 Final Enacted HB281	Trans	159	63656	AL	Highway Safety Improvement Program (HSIP)	Transportation	Renewal and Replacement	0	0	0	55600000	55600000
4895	FY2023 Final Enacted HB281	Trans	160	64068	AL	Highway Safety Improvement Program/Safety Management - Central Region	Transportation	Construction	0	0	0	607500	607500
4895	FY2023 Final Enacted HB281	Trans	161	64069	AL	Highway Safety Improvement Program/Safety Management - Northern Region	Transportation	Construction	0	0	0	324000	324000
4895	FY2023 Final Enacted HB281	Trans	162	64070	AL	Highway Safety Improvement Program/Safety Management - Southcoast Region	Transportation	Construction	0	0	0	250058	250058
4895	FY2023 Final Enacted HB281	Trans	163	63723	AL	Inter-Island Ferry Authority (IFA) Vessel Refurbishments	Transportation	Construction	0	0	0	430953	430953
4895	FY2023 Final Enacted HB281	Trans	164	63640	AL	Kodiak - Otmeloi Way Reconstruction	Transportation	Construction	0	0	0	4716155	4716155
4895	FY2023 Final Enacted HB281	Trans	165	63716	AL	National Highway Institute Training	Transportation	Construction	0	0	0	318395	318395
4895	FY2023 Final Enacted HB281	Trans	166	63603	AL	Nome Center Creek Road Rehabilitation	Transportation	Construction	0	0	0	11337591	11337591
4895	FY2023 Final Enacted HB281	Trans	167	64049	AL	Nome Front Street Resurfacing	Transportation	Renewal and Replacement	0	0	0	363880	363880
4895	FY2023 Final Enacted HB281	Trans	168	63672	AL	Northern Region ADA Reconnaissance and Improvements	Transportation	Construction	0	0	0	1591975	1591975
4895	FY2023 Final Enacted HB281	Trans	169	63665	AL	Northern Region Signal Interconnect	Transportation	Construction	0	0	0	4548500	4548500
4895	FY2023 Final Enacted HB281	Trans	170	63718	AL	Office of History and Archaeology (OHA) Alaska Heritage Resources Survey/Integrated Business System (AHRS/IBS) Development	Transportation	Construction	0	0	0	241071	241071
4895	FY2023 Final Enacted HB281	Trans	171	64050	AL	Parks Highway Mile Point 63-128 (Milepost 99 to 163) Drainage and Culvert Improvements	Transportation	Construction	0	0	0	7823420	7823420
4895	FY2023 Final Enacted HB281	Trans	172	64039	AL	Parks Highway Mile Post 206-209 Reconstruction - Design	Transportation	Renewal and Replacement	0	0	0	560400	560400
4895	FY2023 Final Enacted HB281	Trans	173	64071	AL	Pavement and Bridge Preservation - Central Region	Transportation	Construction	0	0	0	50943200	50943200
4895	FY2023 Final Enacted HB281	Trans	174	63661	AL	Pavement and Bridge Preservation - Northern Region	Transportation	Construction	0	0	0	51852900	51852900
4895	FY2023 Final Enacted HB281	Trans	175	64072	AL	Pavement and Bridge Preservation - Southcoast Region	Transportation	Construction	0	0	0	13190650	13190650
4895	FY2023 Final Enacted HB281	Trans	176	63695	AL	Portage Station Improvements	Transportation	Renewal and Replacement	0	0	0	1770000	1770000
4895	FY2023 Final Enacted HB281	Trans	177	63669	AL	Recreational Trails Program	Transportation	Construction	0	0	0	2261379	2261379
4895	FY2023 Final Enacted HB281	Trans	178	63652	AL	Redoubt Avenue and Smith Way Rehabilitation	Transportation	Construction	0	0	0	400000	400000
4895	FY2023 Final Enacted HB281	Trans	179	63649	AL	Richardson Highway Bear Creek Bridge #0593 Replacement	Transportation	Construction	0	0	0	409365	409365
4895	FY2023 Final Enacted HB281	Trans	180	64042	AL	Richardson Highway Mile Point 131-141 (Milepost 128-138) Rehabilitation (Stage 2 of 3)	Transportation	Construction	0	0	0	22742500	22742500
4895	FY2023 Final Enacted HB281	Trans	181	64044	AL	Richardson Highway Mile Point 169-176 (Milepost 167 - 173) Reconstruction	Transportation	Construction	0	0	0	27291000	27291000
4895	FY2023 Final Enacted HB281	Trans	182	64052	AL	Richardson Highway Mile Point 68-84 (Milepost 65-80) Rehabilitation	Transportation	Construction	0	0	0	272910	272910
4895	FY2023 Final Enacted HB281	Trans	183	63697	AL	Road Weather Information System (RWIS)	Transportation	Construction	0	0	0	727440	727440
4895	FY2023 Final Enacted HB281	Trans	184	63734	AL	Road Weather Information System (RWIS) Air Quality Sensor Operations & Maintenance	Transportation	Construction	0	0	0	90970	90970
4895	FY2023 Final Enacted HB281	Trans	185	63684	AL	Roadway Data Collection	Transportation	Construction	0	0	0	1091640	1091640
4895	FY2023 Final Enacted HB281	Trans	186	63687	AL	Seismic Bridge Retrofit Program	Transportation	Renewal and Replacement	0	0	0	864215	864215
4895	FY2023 Final Enacted HB281	Trans	187	64082	AL	Seward Highway Mile Point 24-36 (Milepost 25-36) Rehabilitation Moose Pass to Sterling Wye	Transportation	Construction	0	0	0	38389340	38389340
4895	FY2023 Final Enacted HB281	Trans	188	63655	AL	Seward Highway MP 14 Railroad Crossing Reconstruction	Transportation	Construction	0	0	0	1819400	1819400
4895	FY2023 Final Enacted HB281	Trans	189	61029	AL	Shoreside Facilities Condition Survey	Transportation	Construction	0	0	0	240000	240000
4895	FY2023 Final Enacted HB281	Trans	190	63733	AL	Small Hydrologic Investigations	Transportation	Construction	0	0	0	90972	90972
4895	FY2023 Final Enacted HB281	Trans	191	63676	AL	Southcoast Areawide ADA Improvements	Transportation	Construction	0	0	0	18359	18359
4895	FY2023 Final Enacted HB281	Trans	192	64009	AL	Southcoast Region Intelligent Transportation Systems (ITS) Repair and Upgrade Project	Transportation	Construction	0	0	0	136395	136395
4895	FY2023 Final Enacted HB281	Trans	193	63667	AL	Statewide Congestion and Mitigation Air Quality	Transportation	Construction	0	0	0	3211241	3211241
4895	FY2023 Final Enacted HB281	Trans	194	63729	AL	Statewide Functional Class Update	Transportation	Construction	0	0	0	136455	136455
4895	FY2023 Final Enacted HB281	Trans	195	63717	AL	Statewide Highway Data Equipment Acquisition and Installation	Transportation	Construction	0	0	0	909700	909700
4895	FY2023 Final Enacted HB281	Trans	196	63704	AL	Statewide Highway Safety Improvement Program Safety Management	Transportation	Construction	0	0	0	482141	482141
4895	FY2023 Final Enacted HB281	Trans	197	63671	AL	Statewide Research Program	Transportation	Construction	0	0	0	3132180	3132180
4895	FY2023 Final Enacted HB281	Trans	198	63711	AL	Statewide Transportation Alternatives Program (TAP)	Transportation	Construction	0	0	0	454850	454850
4895	FY2023 Final Enacted HB281	Trans	199	64008	AL	Steese Highway Mile Point 122-123 (Milepost 128) Crooked Creek Bridge Replacement	Transportation	Construction	0	0	0	192856	192856
4895	FY2023 Final Enacted HB281	Trans	200	63636	AL	Sterling Highway Mile Point 8-25 (Milepost 45-60) Sunrise Inn to Skilak Lake Rd JNU Creek Bridge Con	Transportation	Renewal and Replacement	0	0	0	80963300	80963300
4895	FY2023 Final Enacted HB281	Trans	201	64237	AL	Sterling Safety Corridor Improvements, MP 45-58	Transportation	Construction	0	0	0	63588000	63588000
4895	FY2023 Final Enacted HB281	Trans	202	63732	AL	Strategic Highway Safety Plan	Transportation	Construction	0	0	0	90970	90970
4895	FY2023 Final Enacted HB281	Trans	203	63730	AL	Traffic Data Management and Reporting System	Transportation	Construction	0	0	0	113713	113713
4895	FY2023 Final Enacted HB281	Trans	204	63674	AL	Transportation Asset Management Program	Transportation	Construction	0	0	0	1819400	1819400
4895	FY2023 Final Enacted HB281	Trans	205	63740	AL	Traveler Information Systems Marketing	Transportation	Renewal and Replacement	0	0	0	22743	22743
4895	FY2023 Final Enacted HB281	Trans	206	64055	AL	University Avenue Widening	Transportation	Construction	0	0	0	6549840	6549840
4895	FY2023 Final Enacted HB281	Trans	207	63673	AL	Urban Planning Program	Transportation	Research / Studies / Planning	0	0	0	2916448	2916448
4895	FY2023 Final Enacted HB281	Trans	208	63702	AL	US Geological Survey (USGS) Flood Frequency and Analysis	Transportation	Construction	0	0	0	591305	591305
4895	FY2023 Final Enacted HB281	Trans	209	63610	AL	Vine Road Improvements Knik-Goosebay Road to Hollywood Blvd	Transportation	Construction	0	0	0	7732450	7732450
4895	FY2023 Final Enacted HB281	Trans	210	63706	AL	Weigh-In-Motion Maintenance & Operations	Transportation	Construction	0	0	0	454850	454850
4895	FY2023 Final Enacted HB281	Trans	211	63666	AL	Whittier Tunnel: Maintenance and Operations	Transportation	Construction	0	0	0	4093650	4093650
4895	FY2023 Final Enacted HB281	Trans	212	63694	AL	Winter Trail Marking	Transportation	Construction	0	0	0	773245	773245
4895	FY2023 Final Enacted HB281	Univ	0	63994	AP	Seward Marine Center Research Vessel Infrastructure	University	Construction	0	0	0	94400000	94400000
