REPORT_SORT, DEPT_NUM, DEPT_SORT, DEPT_NAME, RDU_NUM, RDU_SORT, 7 RDU_NAME, COMP_NUM, COMP_SORT, 10 COMP_NAME, 11 REPORT_LINE, 12 LINE_TYPE, FUND_CODE, 14 FUND_GROUP, 15 DUPLICATED_INDICATOR, 16 SCEN1_AMOUNT,SCEN2_AMOUNT,SCEN3_AMOUNT,SCEN4_AMOUNT,SCEN5_AMOUNT,SCEN6_AMOUNT,SCEN7_AMOUNT,SCEN8_AMOUNT,SCEN9_AMOUNT,SCEN10_AMOUNT
1027,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,12.9,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,325.6,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,3849.7,0,0,0,0,0,0,0,0,0
1245,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,1245 Rural Airport Receipts I/A,Revenue,1245,Other Funds,Duplicated,260.7,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,333,1,Administration and Support,1811,14,Statewide Aviation,Permanent Full-Time,Position Count,0,,,31,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Personal Services,Expenditure,0,,,7832,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Travel,Expenditure,0,,,64.4,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Contractual Services,Expenditure,0,,,340.1,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Commodities,Expenditure,0,,,80.8,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Capital Outlay,Expenditure,0,,,1.5,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,266.3,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,28.9,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,7335.6,0,0,0,0,0,0,0,0,0
1244,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,1244 Rural Airport Receipts,Revenue,1244,Other Funds,,688,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Permanent Full-Time,Position Count,0,,,59,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,333,1,Administration and Support,2762,15,Program Development,Non-Permanent,Position Count,0,,,6,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Personal Services,Expenditure,0,,,5881.7,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Travel,Expenditure,0,,,158.6,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Contractual Services,Expenditure,0,,,729.2,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Commodities,Expenditure,0,,,87.5,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Capital Outlay,Expenditure,0,,,39.4,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,1089.8,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,3069.7,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,15,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,2065.3,0,0,0,0,0,0,0,0,0
1215,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,1215 Uniform Commercial Registration fees,Revenue,1215,Other Funds,,656.6,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,333,1,Administration and Support,2332,19,Measurement Standards,Permanent Full-Time,Position Count,0,,,60,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Personal Services,Expenditure,0,,,14907.1,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Travel,Expenditure,0,,,31,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Contractual Services,Expenditure,0,,,1184,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Commodities,Expenditure,0,,,290.4,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,922.3,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,17,0,0,0,0,0,0,0,0,0
1026,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,1026 Highways/Equipment Working Capital Fund,Revenue,1026,Other Funds,Duplicated,67.4,0,0,0,0,0,0,0,0,0
1027,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,1027 International Airport Revenue Fund,Revenue,1027,Other Funds,,106.8,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,14984.6,0,0,0,0,0,0,0,0,0
1076,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,1076 Marine Highway System Fund,Revenue,1076,Designated General Funds,,314.4,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Permanent Full-Time,Position Count,0,,,101,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Permanent Part-Time,Position Count,0,,,1,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,526,7,"Design, Engineering and Construction",2357,2,SW Design & Engineering Svcs,Non-Permanent,Position Count,0,,,10,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Personal Services,Expenditure,0,,,23182.9,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Travel,Expenditure,0,,,22.4,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Contractual Services,Expenditure,0,,,609.6,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Commodities,Expenditure,0,,,159.9,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Capital Outlay,Expenditure,0,,,5,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,106.8,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,572.3,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,39.7,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,23261,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Permanent Full-Time,Position Count,0,,,166,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Permanent Part-Time,Position Count,0,,,15,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,526,7,"Design, Engineering and Construction",2298,4,Central Design & Eng Svcs,Non-Permanent,Position Count,0,,,7,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Personal Services,Expenditure,0,,,17063.4,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Travel,Expenditure,0,,,8.7,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Contractual Services,Expenditure,0,,,482.6,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Commodities,Expenditure,0,,,104.2,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,124.3,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,135.5,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,164.6,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,17204.7,0,0,0,0,0,0,0,0,0
1232,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,1232 In-state Pipeline Fund Interagency,Revenue,1232,Other Funds,Duplicated,29.8,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Permanent Full-Time,Position Count,0,,,109,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Permanent Part-Time,Position Count,0,,,12,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,526,7,"Design, Engineering and Construction",2299,5,Northern Design & Eng Svcs,Non-Permanent,Position Count,0,,,2,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Personal Services,Expenditure,0,,,10455.5,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Travel,Expenditure,0,,,40,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Contractual Services,Expenditure,0,,,231.4,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Commodities,Expenditure,0,,,107.4,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,127.4,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,206.9,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,0,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,10500,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Permanent Full-Time,Position Count,0,,,68,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Permanent Part-Time,Position Count,0,,,5,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,526,7,"Design, Engineering and Construction",2300,6,Southcoast Design & Eng Svcs,Non-Permanent,Position Count,0,,,3,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Personal Services,Expenditure,0,,,20837.5,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Travel,Expenditure,0,,,25,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Contractual Services,Expenditure,0,,,921.9,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Commodities,Expenditure,0,,,206,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Capital Outlay,Expenditure,0,,,126.6,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,97.7,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,48.6,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,21970.7,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Permanent Full-Time,Position Count,0,,,114,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Permanent Part-Time,Position Count,0,,,41,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,526,7,"Design, Engineering and Construction",2293,7,Central Construction & CIP,Non-Permanent,Position Count,0,,,19,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Personal Services,Expenditure,0,,,17824.4,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Travel,Expenditure,0,,,36.7,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Contractual Services,Expenditure,0,,,253.1,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Commodities,Expenditure,0,,,133.2,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,160.2,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,18087.2,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Permanent Full-Time,Position Count,0,,,90,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Permanent Part-Time,Position Count,0,,,58,0,0,0,0,0,0,0,0,0
12000,25,15,Transportation,526,7,"Design, Engineering and Construction",2295,8,Northern Construction & CIP,Non-Permanent,Position Count,0,,,5,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Personal Services,Expenditure,0,,,7005,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Travel,Expenditure,0,,,74.8,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Contractual Services,Expenditure,0,,,311.8,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Commodities,Expenditure,0,,,144.4,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Capital Outlay,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,55.7,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,7480.3,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Permanent Full-Time,Position Count,0,,,36,0,0,0,0,0,0,0,0,0
11000,25,15,Transportation,526,7,"Design, Engineering and Construction",2297,9,Southcoast Region Construction,Permanent Part-Time,Position Count,0,,,15,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,Personal Services,Expenditure,0,,,17391.3,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,Travel,Expenditure,0,,,560,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,Contractual Services,Expenditure,0,,,2605.2,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,Commodities,Expenditure,0,,,14177.3,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,Capital Outlay,Expenditure,0,,,96.5,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1026,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,1026 Highways/Equipment Working Capital Fund,Revenue,1026,Other Funds,Duplicated,34830.3,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,369,9,State Equipment Fleet,2791,5,State Equipment Fleet,Permanent Full-Time,Position Count,0,,,158,0,0,0,0,0,0,0,0,0
1,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Personal Services,Expenditure,0,,,16955.9,0,0,0,0,0,0,0,0,0
2,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Travel,Expenditure,0,,,310.2,0,0,0,0,0,0,0,0,0
3,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Contractual Services,Expenditure,0,,,26660.3,0,0,0,0,0,0,0,0,0
4,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Commodities,Expenditure,0,,,2198.3,0,0,0,0,0,0,0,0,0
5,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Capital Outlay,Expenditure,0,,,94.1,0,0,0,0,0,0,0,0,0
6,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Line 7600,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
7,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,"Grants, Benefits",Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
8,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Miscellaneous,Expenditure,0,,,0,0,0,0,0,0,0,0,0,0
1002,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1002 Federal Receipts,Revenue,1002,Federal Funds,,0,0,0,0,0,0,0,0,0,0
1004,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1004 General Fund Receipts,Revenue,1004,Unrestricted General Funds,,109.7,0,0,0,0,0,0,0,0,0
1005,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1005 General Fund/Program Receipts,Revenue,1005,Designated General Funds,,0,0,0,0,0,0,0,0,0,0
1007,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1007 Interagency Receipts,Revenue,1007,Other Funds,Duplicated,41816.7,0,0,0,0,0,0,0,0,0
1061,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,1061 Capital Improvement Project Receipts,Revenue,1061,Other Funds,Duplicated,4292.4,0,0,0,0,0,0,0,0,0
10000,25,15,Transportation,408,12,"Highways, Aviation and Facilities",3195,0,Facilities Services,Permanent Full-Time,Position Count,0,,,139,0,0,0,0,0,0,0,0,0
